time,content,comments,retweets,quotes,hearts
2019-12-30 00:17:00,"Great Scott!  #flyeaglesfly, @Eagles",0.0,,0,0
2019-12-26 02:26:00,A topiary grows in Brooklyn,0.0,,0,0
2019-12-25 16:59:00,Merry Christmas to all and to all a good day!,0.0,0.0,0,0
2019-12-24 16:35:00,No better way to handle the giant Christmas dinner !,0.0,0.0,0,0
2019-12-24 15:29:00,Resting for upcoming festivities,0.0,0.0,0,0
2019-12-23 22:06:00,"I saw Greg in training camp for two years...incredibly impressive.. Dynamite kid..speed, hands.. We need him in!!!!",0.0,,0,0
2019-12-23 22:05:00,Miles gets a break but we like Boston Scott... And lets hope Ertz is okay. My kids had his uncle as their history teacher!  Summit High,0.0,0.0,0,0
2019-12-23 21:08:00,It is only because i love you that i don't hate you. #Flyeaglesfly,0.0,,0,0
2019-12-23 21:08:00,glad i was of help!,,0.0,0,0
2019-12-23 21:07:00,"This Pioneer, $PXD, acts better than the whole group.. .kind of interesting.. intriguing...",0.0,,0,0
2019-12-23 20:20:00,Made my day with this one!!!,0.0,0.0,0,0
2019-12-23 17:32:00,you are too nice and i am most grateful,0.0,,0,0
2019-12-23 17:09:00,Marley a little too excited about the win ?,,,0,0
2019-12-23 17:07:00,"Yo, sunshine, your price where i recommended it is wrong. But you don't care because you have done zero homework about my and what i do. Enjoy your intellectual vacation.",0.0,0.0,0,0
2019-12-23 17:05:00,We must never forget that Boeing is a great American company. It was just poorly led.,0.0,0.0,0,0
2019-12-23 17:05:00,I am not going to sit here and brag about how charitable i am because that's a disgrace...,,0.0,0,0
2019-12-23 17:02:00,"Hey, Skippy, the surreal is your remarkably obtuse thinking but if you were to get a sudden injection of cranial matter, i would be even more respectful than i am",0.0,0.0,0,0
2019-12-23 16:54:00,Reliving the dream and I know the Giants look good ...,,,0,0
2019-12-23 16:42:00,"did a piece for @realmoney.com on boeing, to appear shortly..",0.0,0.0,0,0
2019-12-23 01:43:00,Right on both counts ; plus my daughter in from Spain; we are six and oh with her in the stands cheering !!,0.0,0.0,0,0
2019-12-23 01:32:00,⁦@Eagles⁩,0.0,,0,0
2019-12-23 01:28:00,And best of friends celebrate !!,0.0,,0,0
2019-12-23 01:27:00,You go girl ! #FlyEaglesFly,,,0,0
2019-12-23 00:11:00,Giant fan,0.0,0.0,0,0
2019-12-22 23:57:00,Proud Poppa having the best time !!,0.0,0.0,0,0
2019-12-22 16:32:00,They aren’t going to the Big One !,0.0,,0,0
2019-12-22 16:02:00,Who’s ready for the big one !!!,0.0,0.0,0,0
2019-12-21 00:34:00,i have to believe that there is AI that can spot insults and if there isn't i don't know if Twitter can grow from here.,0.0,0.0,0,0
2019-12-20 22:15:00,Happy holidays!!,0.0,,0,0
2019-12-20 22:05:00,Dak's starting.....worrisome...,0.0,0.0,0,0
2019-12-20 22:04:00,that's an old thesis frankly.. watch tonight's show,0.0,,0,0
2019-12-20 17:45:00,"Michelle i own no Eli Lilly stock. I am a public figure so i can't sue you, but i think you'd do best to take down your libel as i don;t forgive on this issue",0.0,0.0,0,0
2019-12-20 17:42:00,thanks much!,,,0,0
2019-12-20 17:40:00,Thank you--Any info on Dak most appreciated,0.0,,0,0
2019-12-20 16:05:00,"Happy holidays from my fabulous partner, @byKatherineRoss, and me.",0.0,0.0,0,0
2019-12-20 14:23:00,how do you know that?  @ReginaGilgan and i use it constantly and no one ever gets what it is from!,0.0,,0,0
2019-12-20 14:22:00,i don't think the sweater  is from milan. Tweet him and maybe he will tell you.,,0.0,0,0
2019-12-20 14:13:00,"I am not nice when it comes to the Cowboys, Neither was my father...",0.0,0.0,0,0
2019-12-20 14:11:00,"Hey Sunshine, you are sorely misdirected",0.0,,0,0
2019-12-20 08:59:00,you tell your son thanks for protecting us!,0.0,,0,0
2019-12-20 08:58:00,up stock,0.0,0.0,0,0
2019-12-20 08:58:00,you gave my day a good start! thanks,,,0,0
2019-12-20 08:57:00,"Morning Dak, how's the shoulder? Walking through today?",0.0,0.0,0,0
2019-12-20 02:08:00,Actually that's what Secretary Kissinger told Larry Kudlow about what Xi has said... and listening tonight to the #DemDebate i am seeing what Kissinger meant,,,0,0
2019-12-20 02:04:00,"I have a charitable trust but i can't profit from it and i cannot own stocks or short them or trade them, i want people to know that i am there for them to educate not to profit in any way,",0.0,0.0,0,0
2019-12-20 02:01:00,After watching #DemDebate I would tell President Xi to take the deal or face the Democratic Party wheel which is a lot harsher than Trump.,0.0,0.0,0,0
2019-12-20 01:43:00,if i had only kept him!!!!,0.0,,0,0
2019-12-20 01:15:00,thank you Diane! It is a constant battle....,,,0,0
2019-12-20 01:06:00,May the best team win!,,0.0,0,0
2019-12-20 01:05:00,"yo, Sparky, i am not allowed to own or short stocks. Happy to sue to prove the point! that's what retainers are for",0.0,0.0,0,0
2019-12-20 01:04:00,"i know on @BullMktFantasy we are sure that Dak is playing, can you just allow me the fantasy that he isn't?",,,0,0
2019-12-20 01:01:00,after a long day i love this endorsement,0.0,,0,0
2019-12-19 22:32:00,Many times--all i ask is no Cowboy jerseys,0.0,,0,0
2019-12-19 22:31:00,"Yo, Sunshine, we are trying to explain things. Stop it with the ad hominem attacks or get blocked.",0.0,0.0,0,0
2019-12-19 14:25:00,stumped me for certain,0.0,,0,0
2019-12-19 14:25:00,Insane @SOTS moment.,,,0,0
2019-12-19 13:59:00,could be some end of the year profit=takling,0.0,,0,0
2019-12-19 12:26:00,We in Summit always think of Michael Haley as our Coach Boone!,,,0,0
2019-12-19 12:05:00,"We mourn the passing of the Great Coach Boone, one of our most inspirational figures... #Remember theTitans!",0.0,,0,0
2019-12-19 09:50:00,My favorite growin' up!,0.0,0.0,0,0
2019-12-19 09:47:00,Skins v. Giants--now that's going to be the game to watch this weekend....,0.0,0.0,0,0
2019-12-19 01:38:00,Proud to be part of a landmark year for @amfmigraine!  bit.ly/2EzcCZO,0.0,0.0,0,0
2019-12-19 01:32:00,Nothing like a shot of Bute when you really want to come to play!!! That stuff could make you run through walls....,0.0,,0,0
2019-12-19 01:11:00,Both Eli Lilly and Abbvie will have medicines that can help acute migraine pain. This is incredibly important so spread the word!,0.0,0.0,0,0
2019-12-19 01:09:00,i bet very few people got the reference to the Allmans,0.0,,0,0
2019-12-19 01:07:00,You are hilarious. are you aware of anything i have said about this company? I think that you should go stack some oil cans and check out the new phonebooks,0.0,0.0,0,0
2019-12-19 01:06:00,Im-peach-a- mid,0.0,,0,0
2019-12-18 23:57:00,45 seconds left....,0.0,,0,0
2019-12-18 23:22:00,How much fun is this show.. Wait until you get the names in this block. It is extraordinary.,0.0,,0,0
2019-12-18 22:58:00,COMING TO ME IN 30 SECONDS,,,0,0
2019-12-18 14:50:00,I refuse to take the #AirPods out of my ears for a second .. and i hope i get the Pros for the holidays...,0.0,0.0,0,0
2019-12-18 14:49:00,I learn something every day from @SquawkStreet ... every day,0.0,,0,0
2019-12-18 05:02:00,"that was a piece about the technicals, not the fundies... i like the stock ...",0.0,,0,0
2019-12-18 05:01:00,we have ten dog beds.. i totally get you...,0.0,,0,0
2019-12-18 04:51:00,Avail!,,,0,0
2019-12-18 02:28:00,Bull Market Fantasy on Twitter,,,0,0
2019-12-17 22:11:00,"Yep, better to own $BA!",0.0,0.0,0,0
2019-12-17 15:09:00,Full of bullish research !,0.0,0.0,0,0
2019-12-17 14:24:00,Biohaven does have excellent news today for those who suffer from migraine...,0.0,0.0,0,0
2019-12-17 14:22:00,Endless buy recommendations.. endless..NOW???,0.0,0.0,0,0
2019-12-17 10:32:00,You are quite welcome!,0.0,0.0,0,0
2019-12-17 09:00:00,1999? Not a bad year for housing,,,0,0
2019-12-17 08:58:00,"In East Germany they used to select you to be an engineer and, oh boy, did they have a ton of them. Of course one out of every five people were secret police people. but wow, they had the engineers!!",0.0,0.0,0,0
2019-12-17 02:49:00,Pretty much says it all after what Amazon did to Fedex today,0.0,0.0,0,0
2019-12-16 23:30:00,great growth stock!,0.0,,0,0
2019-12-16 23:29:00,i tried so hard not to sneeze but was beginning to lose my train of thought!,0.0,,0,0
2019-12-16 23:28:00,Very different management team....,0.0,,0,0
2019-12-16 23:28:00,my back was being crushed!!! Really hurt L4-5,,,0,0
2019-12-16 23:27:00,$IFF just put out a statement-they will not be issuing stock.. That means it might have fallen as far as it will go...,,,0,0
2019-12-16 22:00:00,Jeez it must be so hard to be that wrong and still appear in my twitter feed. i salute your bravery and i like that you used your time during your obvious intellectual vacation to weigh in on your lack of true observational prowess.,0.0,0.0,0,0
2019-12-16 21:49:00,"After 40 years of doing this i am so glad to learn from mcm-ct.com!! now you are talking, Sparky!",0.0,,0,0
2019-12-16 21:46:00,I think Boston Scott and Miles Sanders will benefit from more playing time... I am not sure Darby will benefit from Phase 1 though. And the pass rush is not a Phase 1 winner.,0.0,,0,0
2019-12-16 21:32:00,Great Story!,0.0,0.0,0,0
2019-12-16 21:31:00,$TSLA no quit. $UBER coming back...,0.0,0.0,0,0
2019-12-16 20:09:00,when you have some certainty you get a nice rally,,0.0,0,0
2019-12-16 17:57:00,Fellow vigilantes: tell me who is giving these absurd auto loans. I will out them with  a vengeance after i try to get one!!!,0.0,,0,0
2019-12-16 17:43:00,the goal is to find that clown bank and shut them down. We need to be vigilant and close these outfits. And have the fed know this!!!,0.0,0.0,0,0
2019-12-16 16:03:00,From Retirement Daily: Annuities and Transfer of Ownership bit.ly/35n6wr7,,,0,0
2019-12-16 16:01:00,they are what Sears used to be!!~,0.0,0.0,0,0
2019-12-16 09:41:00,Vast majority of people here truly like the Costco experience.. My wife no longer loves it as much as i do because we buy too much...,0.0,0.0,0,0
