time,content,comments,retweets,quotes,hearts
2011-12-20 22:42:00,Does $PAYX see a turn in hiring? Do you drink Avion Tequila? Both covered  tonight on Mad Money,0.0,,,0
2011-12-20 19:15:00,"RT @nicoleurken: Even on an up day, key to remain diversified. Two Strong Dividend Names for a Volatile Environment. Column:...",,,0.0,0
2011-12-20 18:16:00,With multi-family housing coming back it is amazing how strong the U.S. economy really is so we do so well when Europe shuts up!,0.0,0.0,0.0,0
2011-12-20 12:03:00,"Enough tweeting, back to work. Please blame me for $BAC, $RHT, Giant Defensive Backs and Packers loss.  Shoot, Steelers my fault, too",0.0,,0.0,0
2011-12-20 11:56:00,Would it ever kill people to miss a little rally for a day?,0.0,,0.0,0
2011-12-20 11:55:00,And then i expect Seeking Alpha to come up with ten Cramer articles to grab end of year pageviews and pay me nothing.,0.0,,,0
2011-12-20 11:54:00,I also expect to hear a lot of catcalls about how i kept people out of the all-important bank rally.,0.0,,,0
2011-12-20 11:09:00,Looks like  a big cavalry day!!,0.0,,0.0,0
2011-12-20 00:07:00,I love it when callers  or tweeters give me two stocks to put against each other.,0.0,,0.0,0
2011-12-19 23:34:00,Boy this market is tough. Looks like $RHT numbers being viewed as decelerating.,0.0,,0.0,0
2011-12-19 19:02:00,"Eat, drink and be Merry tonight! starting the series--we have Eating...best stock!",,,0.0,0
2011-12-19 17:15:00,RT @gigaom: Apple’s App Store alone worth more than RIM dlvr.it/11CSch,0.0,,0.0,0
2011-12-19 10:38:00,"Market still acting as if the cavalry is coming, soon. Still don't know who the cavalry is. ....",0.0,,0.0,0
2011-12-19 02:58:00,Three minutes to Homeland... On top of an Eagle win.. Nothing's better than this...,0.0,,0.0,0
2011-12-18 01:23:00,I am simply saying that all of the papers i applied to or worked for are hurt or killed by the web,0.0,,0.0,0
2011-12-18 01:19:00,We all kid ourselves about the web. It is just a way to destroy great media institutions and steal value from the good guys. We know that,0.0,,0.0,0
2011-12-18 01:18:00,When i started thestreet.com in 1995 i sure didn't think it would be like this.  I thought it was a way to beat  the establishment.,0.0,,0.0,0
2011-12-18 01:18:00,"Do you think the truth will ever come out about the web? People pretending to be others, Stealing from others.  Gaming everything?",0.0,,0.0,0
2011-12-18 01:17:00,I wish people really knew how corrupt the web is. How it is all a game of search engine optimization and intellectual theft,0.0,,0.0,0
2011-12-18 01:16:00,"I can be Seeking Alpha. All i have to do is report what Jim Cramer says and then misquote him, grade him, trash him, praise him",0.0,,0.0,0
2011-12-18 00:22:00,"Playing hookey, went to best place in the boroughs, rivals Frankie's, Black Mountain in Carroll Gardens, Brooklyn...",0.0,,0.0,0
2011-12-17 17:09:00,Anyone as outraged at the new Sandusky defense--Juvenile delinquents don't know how to use soap--as i am ???,0.0,,0.0,0
2011-12-16 23:31:00,"I wearing Zegna tonight, underwriters wearing $ZNGA!",0.0,,0.0,0
2011-12-16 23:27:00,Other guys getting tired after long week. I turbo-charging on show!,0.0,,0.0,0
2011-12-16 23:13:00,Are you ready ski daddy for some stocks that worry me??? Don't believe the hype!,0.0,,0.0,0
2011-12-16 22:48:00,"Mandy, Herb, Brian, Me on the Week that Was tonight, Mad Money!",0.0,,0.0,0
2011-12-16 22:39:00,"Two stocks you know and might love, tossed into the Sellblock tonight..",0.0,,0.0,0
2011-12-16 20:28:00,Two stocks i want you to sell before the holidays!! tonight on Mad Money,0.0,,0.0,0
2011-12-16 17:38:00,"Getting a lot of calls about how Bank Paribas, huge French bank, is aggressively selling lots of winners. Worst kind of trading",0.0,,0.0,0
2011-12-16 17:34:00,"Rampant rumors of downgraades in Italy, Spain, France soon. $FXE turns for worse. Plus $ZNGA--bad pricing",0.0,,,0
2011-12-16 16:00:00,RT @CNBC: Research in Motion $RIMM Trading at almost 8-year lows cnb.cx/rTI42r,0.0,,0.0,0
2011-12-16 13:57:00,"Melissa, David and I rocking from the NYSE.. Lots of good stuff about deals and the $FXE strength, $ZNGA",0.0,,0.0,0
2011-12-16 11:40:00,$RIMM has an installed base that's so huge that it would be a crime if these two knuckleheads destroyed this company.,0.0,,0.0,0
2011-12-16 09:55:00,"Quiet out there, too quiet. Gold trying to bounce. Too early....",0.0,,0.0,0
2011-12-16 03:01:00,"Great, this Falcons-Jags game isn't that much of a diversion from work!!!",0.0,,0.0,0
2011-12-16 01:48:00,Still working. This is getting ridiculous;...,0.0,,,0
2011-12-15 21:37:00,"$PIR, $M, $HON--really busting butt now in show...",0.0,,0.0,0
2011-12-15 12:38:00,"Real out of pocket studying Europe, prepping for board meeting, doing as much as i can for tonight. My bad. I on case though",0.0,,0.0,0
2011-12-15 04:04:00,shocker--level of confidence drops in Japan because of European crisis....,0.0,,0.0,0
2011-12-14 23:59:00,"Boy did $NVLS deliver on its promise. RIck Hill, the ceo, basically told you he was buying every share  Now Lam's buying the rest!",0.0,,0.0,0
2011-12-14 19:59:00,"Thank you Mandy, Brian and Herb for letting me participate!",,,,0
2011-12-14 19:36:00,Call me out there Brian!  I neither text nor talk on phone when i drive.. Who would i text or call?,,,0.0,0
2011-12-14 19:32:00,"The problem with $MS, for example, the huge estimate cut by $GS. I am sure $MS could do the same to $GS!",,,,0
2011-12-14 19:28:00,When are they going to call for me on Street Signs?? WHEN!!!! Let me out there!,0.0,,0.0,0
2011-12-14 19:25:00,$CVX only down 10%.. not enough.,0.0,,0.0,0
2011-12-14 19:25:00,"Those people buying airlines off oil, wait a second, oil's going down because of recession fears...Empty planes!",0.0,,0.0,0
2011-12-14 19:24:00,"I think Herb actually does think they are bad guys!!! Just kidding, in reality Herb is more willing to cut people breaks than i am!",0.0,,,0
2011-12-14 19:22:00,"Mandy, Brian, 'Erb, i will be out there shortly.. save me a chair!",,,0.0,0
2011-12-14 19:03:00,"Now i getting all fired up to go at it with Brian, Mandy and Herb. Which is like Brent, Jayne and Irv in the old days!!",,,0.0,0
2011-12-14 18:56:00,"I think $GLD can still come in but in the $140s i want more. Some would say ""sell and buy"" but i can't do that.. Too hard...",0.0,,0.0,0
2011-12-14 18:56:00,Gold still up nicely for the year. Don't forget gold plummeted then rallied in 2008-2009 and you had to keep buying.,0.0,,0.0,0
2011-12-14 18:53:00,"I used to give out the Plaxy award for bad judgment, but i now focused on the Wall of Shame!",,,,0
2011-12-14 18:52:00,"I will, of course, be playing on the Street Signs segment about the best and worst CEOs.. I can't wait...",0.0,,,0
2011-12-14 17:06:00,Welcome to Defcon Two--commodity collapse....,0.0,,0.0,0
2011-12-14 15:30:00,Oil-Rich America? - ow.ly/7Z3m3,0.0,,0.0,0
2011-12-14 13:53:00,feeble rally watch continues...$FXE trying to hold...,0.0,,,0
2011-12-14 13:02:00,"Europe trying to mount a rally, to which i say, based on what. Need to see $FXE go higher. $GLD still in deflation/plummet mode",0.0,,0.0,0
2011-12-14 11:35:00,"Europe in its usual 1-1.5% fall. I remain on high alert, Defcon 2, looking for ratings downgrades and bank mergers/nationalizations",0.0,,0.0,0
2011-12-14 10:13:00,Who knows what these rates would be if the ECB weren't lurking there underneath.. Not sustainable...,0.0,,,0
2011-12-14 10:12:00,"Italian- five year -6.47%---14 year high...Again, not great.....",0.0,,0.0,0
2011-12-14 10:10:00,"Not a great German auction, not enough demand... Can't say i am surprised.",0.0,,0.0,0
2011-12-14 09:42:00,"Also, focus on $GLD. it needs to hold $160 but i think that will be difficult as i tweeted last night..",0.0,,0.0,0
2011-12-14 09:41:00,"Oops, I meant big HAT no cattle. This auction is too important to sleep through. $FXE/5-yr/CAC--focus!",0.0,,,0
2011-12-14 09:40:00,You would think these big news organizations would have someone actually tweeting.. Big hate no cattle jokers,0.0,,,0
2011-12-14 09:39:00,Gee most of these other tweeters this last hour are auto-tweeted and canned. Pathetic.....,0.0,,,0
2011-12-14 09:37:00,"News is way too ""Bernanke did nothing"" for me to believe. How wrong can people be? What can he do? what bullets does he have? $FXE!",0.0,,,0
2011-12-14 09:36:00,"CAC down 20% now--the locus is France, its banks and its ratings, after the Italian auction..",0.0,,,0
2011-12-14 09:34:00,Waiting on the 3 billion euros worth of Italian 5-year-bonds.. Very important auction...,0.0,,,0
2011-12-14 08:13:00,Italian and German Bond auctions today... could be the most  important tells....more later,0.0,,0.0,0
2011-12-14 08:12:00,"The decline yesterday had nothing to do with the Fed not taking action, unlike the press reports you read. It was all $FXE",0.0,,0.0,0
2011-12-14 03:15:00,If you can buy sell the $GLD at $157  and buy it back at $143 terrific..more power to you....Thats like selling a $15 stock to buy it at $14,0.0,,0.0,0
2011-12-13 23:50:00,I say sit tight with gold and be prepared to buy more in the $1400s.. Euro may not last...,0.0,,0.0,0
2011-12-13 23:49:00,Defcon 2 real bad for the banks. People panicking and dumping gold because deflation is upon us.,0.0,,0.0,0
2011-12-13 23:49:00,Did this show multiple times. Things just kept changing and changing,0.0,,,0
2011-12-13 19:43:00,"Holy cow, Herb Greenberg does stuff like go to concerts!! Who'd a thunk it.  Totally out of character. And what was with that shirt?",,,,0
2011-12-13 19:38:00,"Well, Herb answered the sartorial question negatively....",,,,0
2011-12-13 19:31:00,"Mandy and Brian really look formal today. Maybe Herb would have dressed up, too!",,,,0
2011-12-13 19:23:00,FCC rules commercials can' t be louder than the programs. But can I be louder than the programs?,0.0,,0.0,0
2011-12-13 19:22:00,"If i were Herb Greenberg, which i am not, i would call in on the weakness in $GMCR!",,,,0
2011-12-13 19:19:00,I am betting that Herb waits to dial in until $RIMM reports,,,0.0,0
2011-12-13 18:30:00,My folks went to Temple so i am always thrilled to talk highly of Owls who do well! My dad still goes to adult school there!,0.0,,,0
2011-12-13 18:29:00,Just came back from a trip to $SKS for tonight's show. Wild!!!,,,0.0,0
2011-12-13 15:47:00,Does it ever look like Defcon 2 without some sort of deal with the IMF... writing about it. on RealMoney.com Squawking tonight on it,0.0,,0.0,0
2011-12-13 15:09:00,I am not  reporting on penny stocks. i  will now block all who mention them.  This is Not the Sopranos. Not buying Wobistics,0.0,,0.0,0
2011-12-13 14:19:00,Faber breaks news about $NFLX in 360 fashion. Unmute us!,0.0,,,0
2011-12-13 13:45:00,Looking forward to a Squawk on The Street with huge newsflow...,0.0,,0.0,0
2011-12-13 11:09:00,$FXE's magical level holding as Spain has good auction and Germany confidence waxing.. Wild!,0.0,,0.0,0
2011-12-13 09:13:00,$FXE hangs above $131... a thread...but a thread that seems to be holding.....for now....,0.0,,0.0,0
2011-12-12 23:46:00,"Okay, i think $AVT made it clear the p.c. biz not so hot, but his biz very good. Gross margins going higher, inventory lower. Bingo",0.0,,,0
2011-12-12 18:34:00,Where are my bank buying friends?,0.0,,0.0,0
2011-12-12 18:30:00,RT @gigaom: Apple devices winning big in the Middle East and North Africa dlvr.it/106xxk,0.0,,0.0,0
2011-12-12 17:30:00,"RT @YahooFinance: RBS report urges tougher rules on bank M&A, execs yhoo.it/snSlz6",0.0,,,0
2011-12-12 13:52:00,"Easy to focus just on ""risk"" but i am focusing on what the so-called risk trade does to winning stocks so they can be bought cheaply",0.0,,0.0,0
2011-12-12 11:54:00,Mark Benioff invokes the Bavarian Illuminati today in NY Times talking about $CRM's open ways!! I love it.,0.0,,0.0,0
2011-12-12 09:59:00,Last week it was enough we fixed the banks and not the sovereigns now it isn't. Buyers' remorse as usual.,0.0,,0.0,0
2011-12-12 03:57:00,Homeland is on too late. Impossible to get any sleep after it,0.0,,0.0,0
2011-12-12 00:17:00,"These games are amazing! That Card-9er game, this Tebow-Bears game. I mean so exciting.",0.0,,0.0,0
2011-12-11 20:22:00,"Right now running into a fantasy buzz saw against Stafford,  Santana Moss...",0.0,,,0
2011-12-11 16:40:00,It is important to realize that the accords did not solve the problem of all the upcoming Italian/Spanish bond auctions.,0.0,,0.0,0
2011-12-11 16:38:00,"I accept that people use my name to sell stuff. I just wish it wouldn't be the case. So would you, believe me.",0.0,,0.0,0
2011-12-11 16:35:00,Lots of sites use me to generate pageviews. Very parasitic. The only legit ones are Thestreet.com and Realmoney.com and CNBC.com,0.0,,0.0,0
2011-12-11 16:33:00,Settling into work mode for the show after truly goofing off this weekend....,0.0,,0.0,0
2011-12-10 13:19:00,"One year, though, i was Chris Schenkel's aid and he had me get him like a million hot dogs and hot chocolate and he flipped me a quarter!",0.0,,0.0,0
2011-12-10 13:18:00,I used to sell novelties at the Army-Navy game for years and years. What a treat.  Truly exciting game!,0.0,,0.0,0
2011-12-10 04:35:00,I  want to apologize to all of the patrons who thought i got out of hand during Sweet Home Alabama.  But i huge Lynyrd Skynyrd fan....,0.0,,0.0,0
2011-12-10 04:31:00,I huge Van Morrison fan even when he is angry at the audience and walks out!,0.0,,,0
2011-12-10 04:30:00,Nothing like Singing Drift Away with the gang at TheRedCadillacNJ.com !,0.0,,0.0,0
2011-12-10 04:28:00,Dynamite time at ttheredcadillacnj.com where they let me sing Brown Eyes Girl with the Band!!  Do you remember when?,0.0,,,0
2011-12-09 20:21:00,"Really behind today, sorry negligent.. Trying to put gameplan together, learn $SAP better and answer homework questions! tons to do",0.0,,0.0,0
2011-12-09 13:56:00,Uncertainty- that's the word that describes this environment,0.0,,0.0,0
2011-12-09 12:35:00,But there is no doubt that the Chinese rumors are moving the market...,0.0,,0.0,0
2011-12-09 12:35:00,"Chanos is right--China is already in. But there are stories that China will set up new fund.. I like Jim, don't want to be on the other side",0.0,,0.0,0
2011-12-09 11:52:00,Guys giving me a hard time on $TEA but you have to go back to that conference call to see why i am so worried now,0.0,,0.0,0
2011-12-09 11:47:00,Rumors of big Chinese fund to invest in bonds of Europe/ Corporate/sovereign plus mild ECB backstop,0.0,,0.0,0
2011-12-09 09:30:00,Going through the details of the summit... waiting for the European stock markets to react more...,0.0,,0.0,0
2011-12-09 03:19:00,"Yo yo, i am not excusing anything Ben did.  I am simply amazed that after that hit he is out there. Give me/him a break!",0.0,,0.0,0
2011-12-09 03:12:00,Big Ben held together by Baling Wire and Bute!,0.0,,,0
2011-12-09 03:09:00,Big Ben is too much. He is right back out there. A heroic figure!,0.0,,0.0,0
2011-12-09 02:47:00,ECB--binary event--solve crisis or throw gasoline on it. They went with high octane solution....,0.0,,0.0,0
2011-12-09 02:45:00,"Man, Browns came to play tonight. They jacked like i can't believe.  Hitting so darned hard. As Eagle fan really jealous. They still playin!",0.0,,0.0,0
2011-12-09 02:36:00,That hit on Big Ben looked a little Theismann-like .. Oh doctor!,0.0,,,0
2011-12-09 02:23:00,I find myself rooting for the underdog but Colt McCoy is hard to watch.  Design play for Troy.. Some good hitting in this game though,0.0,,0.0,0
2011-12-08 23:09:00,"We have $SKT tonight, which is the best performing REIT of all 132 in the last ten years... 749% return!  Great place to go on weakness",0.0,,0.0,0
2011-12-08 21:20:00,"I think Corzine said ""get this fixed by any means necessary,"" and then the  lieutenants did the wrong thing.. the illegal thing.",0.0,,0.0,0
2011-12-08 20:09:00,"Listening to Jon Corzine like everyone else, and i keep thinking why in heck did he have to take that job!!!",0.0,,0.0,0
2011-12-08 18:10:00,RT @YahooFinance: Germany Set to Offer Banks Help on Reserves yhoo.it/th1pf5,0.0,,0.0,0
2011-12-08 16:10:00,"RT @gigaom: TV shows hit international Apple TVs, emphasizing the iTunes lead dlvr.it/zZHNl",0.0,,0.0,0
2011-12-08 15:50:00,Rolling On The Floor Laughing  is going to Sundance - ow.ly/7SRRC,0.0,,,0
2011-12-08 14:00:00,Draghi going for bank save not country save--hitting futures....,0.0,,0.0,0
2011-12-08 13:52:00,So much good news today--Draghi being inventive.. Could be breakout....,0.0,,0.0,0
2011-12-08 11:58:00,Why can't the darned European banks just issue equity instead of re-shuffling hybrid instruments. Take the darned hit.,0.0,,0.0,0
2011-12-08 11:47:00,Obviously keep these Tweets coming for TweetLikeMad week on Mad Money. Back to work.,0.0,,0.0,0
2011-12-08 11:40:00,Copper inventories keep falling but no upward pressure in the $JJC yet. $JJC great indicator for world growth,0.0,,0.0,0
2011-12-08 10:15:00,this is a big play day.. As usual the big plays are happening right now while most are asleep.! Italian and Spanish 10 yrs under 6%!!,0.0,,0.0,0
2011-12-08 09:48:00,cold snap just in time for $VFC and $DECK which were hurt by that heat wave..,0.0,,0.0,0
2011-12-07 23:11:00,"Giving you a bank stock in a moment--you want one, i am delivering.....",0.0,,0.0,0
2011-12-07 21:24:00,"You guys have really got me going now. I have not one, not two but three segments devoted to Tweet Like Mad Week @JimCramer!",0.0,,,0
2011-12-07 12:36:00,But stocks? You think that the $SPX won't get killed--all of it--on a collapse in Europe? Just focus on good companies with yield...,0.0,,0.0,0
2011-12-07 12:36:00,"If you fear for a global recession, then trim, raise cash, go sidelines. If you think things are getting better, go more cyclical....",0.0,,0.0,0
2011-12-07 12:35:00,I can't believe how brainwashed everyone is about this risk on risk off nonsense. It is a dodge. These are stocks they all have risk!,0.0,,0.0,0
2011-12-07 12:34:00,You are looking for companies levered to world growth or to secular growth.With some yield.,0.0,,0.0,0
2011-12-07 12:33:00,"Somehow people have bought into the notion of ""risk"" as a concept of investing. It is a sham.",0.0,,0.0,0
2011-12-07 12:28:00,"$DB has never been to a $DLTR or they would have upgraded that and not $DG, Carl! Better merch, same low price!",0.0,,0.0,0
2011-12-07 12:27:00,"Vital signs: Europe: Stable, Euro: Stable,  Oil: Stable, Gold: Stable....Looks good!",0.0,,0.0,0
2011-12-06 23:01:00,Don't forget to Tweet me as part of Tweet Like Mad week--one of your stocks is about to be talked about!!!,0.0,,0.0,0
2011-12-06 20:56:00,Don't forget I have the ceo of $IP on tonight!!!,0.0,,0.0,0
2011-12-06 18:45:00,RT @daily_finance: How the Postal Service Cuts Will Affect You aol.it/vactx5,0.0,,0.0,0
2011-12-06 17:09:00,"Real busy day, prepping for $IP and working on Tweet like Mad week, @JmCramer, #Madtweets",0.0,,,0
2011-12-06 14:16:00,"Don't forget, @JimCramer #Madtweets--trying to get more!",0.0,,0.0,0
2011-12-06 13:46:00,I hate this Tweet. Floyd had a huge night last night. Come on. Why piss me off like this. Do some darned homework for heaven's sake,0.0,,0.0,0
2011-12-06 13:35:00,Have you Tweeted like Mad????? We need you to play. 25 minutes to SOTS!,0.0,,,0
2011-12-06 12:32:00,"Dont forget, Tweet like Mad Week. Furiously going over your suggestions.. Having a great time....",0.0,,,0
2011-12-06 12:31:00,"The have not battle last night, Chargers v. Jags, just meaningless. Maybe cause i sat Floyd!! Aaargh!",0.0,,,0
2011-12-06 12:28:00,"New ex-Galleon Guy writing book, guy used to work at my old firm,. Cramer Berkowitz, for once NOT when i was there. I tired of this stuff",0.0,,0.0,0
2011-12-06 09:42:00,Don't like that $FXE ticking down to $132.. That's still the indicator to watch...,0.0,,,0
2011-12-06 03:17:00,Thank you to the full house of people who showed up at the 92nd st Y tonight!,0.0,,0.0,0
2011-12-05 23:51:00,"Keep em coming, getting some great ones!",0.0,,0.0,0
2011-12-05 23:30:00,I  will be speaking at the 92nd Street Y in Manhattan an hour and a ahlf from now and i hope to see you!!,0.0,,0.0,0
2011-12-05 22:44:00,Going soon to speak at the 92nd Street Y in Manhattan at 8 p.m.!,0.0,,0.0,0
2011-12-05 21:54:00,I like some of these compares but that's not all i will be doing  in @JimCramer #MadTweets,0.0,,,0
2011-12-05 21:32:00,Tonight kicking off Tweet Like Mad week with $M v. $V--and i need more ideas for rest of week. Yes we credit!!!,0.0,,0.0,0
2011-12-05 18:43:00,So many of the questions today are or have been answered on the show or in Realmoney.com ..Please check show archives,0.0,,,0
2011-12-05 17:25:00,RT @gigaom: Europe’s love-hate relationship with anti-piracy laws dlvr.it/z4tZ7,0.0,,0.0,0
2011-12-05 15:29:00,Going to do thestreet videos. Reminding you that i will be at the 92nd street Y tonight...,,,0.0,0
2011-12-05 15:09:00,Dont forget to Tweet like Mad so we can get a full segment going every day this week from your queries.,0.0,,0.0,0
2011-12-05 13:47:00,Fourteen minutes to Squawk on the Street. Don't forget 92nd st Y tonight--8 p.m.,,,0.0,0
2011-12-05 11:54:00,"Three major plants to export  liquefied nat gas coming --all will need GTLS, Chart  Industries' equipment. Expensive stock, tho",0.0,,0.0,0
2011-12-05 11:07:00,Don't forget that i will be speaking at the 92nd st Y tonight at 8 about the markets and how to play them,0.0,,0.0,0
2011-12-05 10:06:00,"Great action in Italian bonds... 6.375 for bonds that were at 7%..Plus euro hanging in there.. good for oil, too!. Think $NAT",0.0,,0.0,0
2011-12-05 09:49:00,Lotta good feelings about the December 9th try to get it right in Europe.. Italy's making some progress...,0.0,,0.0,0
2011-12-05 03:54:00,Sol. He has to be on the inside... He's got to be the reason why we are so ineffectual on Homeland,0.0,,0.0,0
2011-12-05 02:02:00,Giants Pack game best of year!,0.0,,0.0,0
2011-12-05 02:01:00,Italy seems to be trying.. That can only be considered good news as we await Homeland.,0.0,,0.0,0
2011-12-04 16:59:00,Next week starts Tweet Like Mad week on Mad Money where we will use one of your tweets each day for a whole show segment!,0.0,,0.0,0
2011-12-04 16:37:00,I am giving a speech at the 92nd St Y in NYC tomorrow after the show. Hope to see you there!! 8 p.m.,0.0,,,0
2011-12-04 16:36:00,Didn't want this day to be a total work day but the Eagles have given me that tremendous opportunity.,0.0,,0.0,0
2011-12-03 23:37:00,CNBC Christmas Party and then see you at Saturday Night LIve!!!,0.0,,0.0,0
2011-12-02 20:54:00,RT @DonWayne7: @jimcramer When will the oil cartel give the ok to congress & President for natural gas?-discussing this tonight!,0.0,,0.0,0
2011-12-02 20:45:00,RT @harvardbiz: The Daily Stat: Econ Courses Make Students Less Generous s.hbr.org/roLPZb,0.0,,0.0,0
2011-12-02 20:19:00,RT @herbgreenberg: $gmcr mustering a late day rally--$GMCR Keurigs selling very well at $COST...dont like the stock but have to point it out,0.0,,0.0,0
2011-12-02 19:51:00,Part of being a fan is to take punishment. Fan  is short for fanatic. But this year is too much for us Eagle season ticket holders,0.0,,,0
2011-12-02 19:50:00,"Found myself agreeing with Herb Greenberg!! Oh my, i felt like Shemp!",0.0,,,0
2011-12-02 19:33:00,"I will admit to being completely and utterly bummed out about the Eagles. Just so bummed and upset.. Sorry, just venting",0.0,,0.0,0
2011-12-02 19:33:00,I self-deprecating because there are so many people today weighing in really stupidly about what i do. So i having some fun!!,0.0,,0.0,0
2011-12-02 19:31:00,"Cramer is Krusty the Klown meets Moe, Larry, Curly and Manny Moe and Jack and Soupie Sales plus Bozo. Did i miss anyone?",0.0,,0.0,0
2011-12-02 19:26:00,"My friend Herb Greenberg teasing that he has a big prediction coming up. Meanwhile, I totally agree that $EBAY is a strong buy...",0.0,,0.0,0
2011-12-02 19:13:00,The reason people  here tweet that i like $RIMM is because they have an agenda .. I will send them some Q-tips anyway....,0.0,,0.0,0
2011-12-02 17:45:00,Guys here is how you use the show. When i praise an analyst  for his work on $RIMM that doesn't mean buy $RIMM!,0.0,,,0
2011-12-02 17:39:00,If $FXE stays down then the rally may not hold. I would be buying those puts on the financials right here....,0.0,,0.0,0
2011-12-02 13:41:00,"Michelle, David and Me---Squawk on the Street!  On Labor Day!",0.0,,0.0,0
2011-12-02 09:48:00,"Wish we weren't coming in so ""hot"" on the S&P's but i do think that job growth here is better as i said on SOTS yesterday",0.0,,0.0,0
2011-12-02 02:05:00,"This can't be the Eagles. It has to be another team that has hijacked our uniforms. Honestly, Kotite's teams tackled better.",0.0,,0.0,0
2011-12-02 02:03:00,Root canal may be preferable to watching this Eagles game.,0.0,,0.0,0
2011-12-02 02:02:00,"Honestly, i would rather read the conference calls from five boring utility stocks than watch this  Eagles game....",0.0,,0.0,0
2011-12-01 22:46:00,"Opining on a $LULU tweet tonight... as well as my next stocking stuffer, $PVH with a strong quarter tonight.",0.0,,0.0,0
2011-12-01 22:40:00,"Herb Greenberg saying $JCP will be good. I like Ron Johnson from $AAPL, too. But retail turnarounds are next to impossible",0.0,,0.0,0
