Company,Symbol,Date,Segment,Call,Price
Willis Towers Watson (WTW),WTW,2019-03-08,F,5,$19.44
Apple (AAPL),AAPL,2019-03-11,D,1,$178.90
Costco (COST),COST,2019-03-11,D,1,$229.69
Meta (FB),FB,2019-03-11,D,1,$172.07
Kroger (KR),KR,2019-03-11,D,5,$24.67
Kohl's (KSS),KSS,2019-03-11,D,1,$69.55
NVIDIA (NVDA),NVDA,2019-03-11,D,1,$161.14
Veeva Systems (VEEV),VEEV,2019-03-11,I,1,$118.48
Advanced Micro Devices (AMD),AMD,2019-03-12,D,1,$23.49
Broadcom (AVGO),AVGO,2019-03-12,D,1,$269.63
Coupa Software (COUP),COUP,2019-03-12,I,1,$90.53
Dicks Sporting Goods (DKS),DKS,2019-03-12,D,5,$34.61
Meta (FB),FB,2019-03-12,D,1,$171.92
Lam Research (LRCX),LRCX,2019-03-12,D,1,$172.06
Micron Technology (MU),MU,2019-03-12,D,1,$39.25
Nike (NKE),NKE,2019-03-12,D,1,$85.43
NVIDIA (NVDA),NVDA,2019-03-12,D,1,$162.52
Skyworks Solutions (SWKS),SWKS,2019-03-12,D,1,$82.26
VMware (VMW),VMW,2019-03-12,I,1,$175.13
Apple (AAPL),AAPL,2019-03-13,D,1,$181.71
Burlington Stores (BURL),BURL,2019-03-13,D,4,$143.41
Dexcom (DXCM),DXCM,2019-03-13,D,1,$147.46
Meta (FB),FB,2019-03-13,D,1,$173.37
Mastercard (MA),MA,2019-03-13,D,1,$228.50
PayPal (PYPL),PYPL,2019-03-13,D,1,$99.31
Regeneron Pharmaceuticals (REGN),REGN,2019-03-13,D,1,$409.01
Block (SQ),SQ,2019-03-13,D,1,$77.85
TJX Companies (TJX),TJX,2019-03-13,F,1,$52.48
Tandem Diabetes Care (TNDM),TNDM,2019-03-13,D,1,$71.42
Visa (V),V,2019-03-13,D,1,$152.47
Wells Fargo (WFC),WFC,2019-03-13,F,2,$49.92
Boeing (BA),BA,2019-03-14,F,4,$373.30
Carvana (CVNA),CVNA,2019-03-14,F,5,$55.80
Dell (DELL),DELL,2019-03-14,F,1,$57.18
Meta (FB),FB,2019-03-14,D,4,$170.17
General Electric (GE),GE,2019-03-14,I,2,$10.30
Johnson & Johnson (JNJ),JNJ,2019-03-14,D,4,$138.02
Apple (AAPL),AAPL,2019-03-19,D,4,$186.53
Advanced Micro Devices (AMD),AMD,2019-03-19,D,1,$26.00
Costco (COST),COST,2019-03-19,D,1,$237.05
CVS Health (CVS),CVS,2019-03-19,D,1,$57.09
FedEx (FDX),FDX,2019-03-19,I,1,$181.41
Home Depot (HD),HD,2019-03-19,D,1,$184.13
Micron Technology (MU),MU,2019-03-19,D,4,$40.37
Norwegian Cruise Line (NCLH),NCLH,2019-03-19,I,1,$56.11
Nutanix (NTNX),NTNX,2019-03-19,I,1,$38.79
NVIDIA (NVDA),NVDA,2019-03-19,D,1,$175.71
Ulta Beauty (ULTA),ULTA,2019-03-19,F,1,$334.45
UnitedHealth Group (UNH),UNH,2019-03-19,D,1,$257.13
Walmart (WMT),WMT,2019-03-19,D,1,$99.85
Greendot (GDOT),GDOT,2019-03-20,I,1,$60.82
Pet IQ (PETQ),PETQ,2019-03-20,I,1,$29.91
Sage Therapeutics (SAGE),SAGE,2019-03-20,I,1,$152.46
Tesla (TSLA),TSLA,2019-03-20,F,4,$273.60
Apple (AAPL),AAPL,2019-03-21,D,1,$195.09
Advanced Micro Devices (AMD),AMD,2019-03-21,D,1,$27.89
Salesforce (CRM),CRM,2019-03-21,D,1,$166.95
General Mills (GIS),GIS,2019-03-21,D,1,$50.04
Levi Strauss (LEVI),LEVI,2019-03-21,F,4,$22.41
Lam Research (LRCX),LRCX,2019-03-21,D,1,$183.80
Micron Technology (MU),MU,2019-03-21,D,1,$43.99
ServiceNow (NOW),NOW,2019-03-21,D,1,$250.95
NVIDIA (NVDA),NVDA,2019-03-21,D,1,$183.94
Pepsico (PEP),PEP,2019-03-21,D,1,$119.44
Twilio (TWLO),TWLO,2019-03-21,D,1,$135.66
Zebra Technologies (ZBRA),ZBRA,2019-03-21,D,1,$218.30
Zendesk (ZEN),ZEN,2019-03-21,D,1,$85.64
ZScaler (ZS),ZS,2019-03-21,D,1,$69.92
Apple (AAPL),AAPL,2019-03-22,D,1,$191.05
Accenture (ACN),ACN,2019-03-22,D,1,$165.24
Adobe Systems (ADBE),ADBE,2019-03-22,D,1,$259.69
Carnival (CCL),CCL,2019-03-22,D,2,$56.42
Canopy Growth (CGC),CGC,2019-03-22,D,1,$44.38
Cronos Group (CRON),CRON,2019-03-22,D,4,$19.23
Foot Locker (FL),FL,2019-03-22,D,4,$56.91
Iridium Communications (IRDM),IRDM,2019-03-22,I,1,$26.40
KB Home (KBH),KBH,2019-03-22,D,2,$22.73
Carmax (KMX),KMX,2019-03-22,D,5,$61.63
Lennar (LEN),LEN,2019-03-22,D,2,$47.84
Lululemon Athletica (LULU),LULU,2019-03-22,D,1,$143.21
Nike (NKE),NKE,2019-03-22,D,1,$82.19
Ollie's Bargain Outlet (OLLI),OLLI,2019-03-22,D,1,$79.43
Paychex (PAYX),PAYX,2019-03-22,D,2,$78.44
Planet Fitness (PLNT),PLNT,2019-03-22,I,1,$66.77
PVH Corp (PVH),PVH,2019-03-22,D,1,$107.21
Apple (AAPL),AAPL,2019-03-25,F,1,$188.74
Darden Restaurants (DRI),DRI,2019-03-25,F,1,$118.71
Nike (NKE),NKE,2019-03-25,F,1,$82.33
Pegasystems (PEGA),PEGA,2019-03-25,I,1,$63.60
Thermo Fisher Scientific (TMO),TMO,2019-03-25,I,1,$268.80
Activision Blizzard (ATVI),ATVI,2019-03-26,D,2,$46.43
Electronic Arts (EA),EA,2019-03-26,F,1,$102.32
Five9 (FIVN),FIVN,2019-03-26,I,1,$54.00
Take-Two Interactive (TTWO),TTWO,2019-03-26,D,2,$96.37
Citigroup (C),C,2019-03-27,F,1,$60.73
Centene (CNC),CNC,2019-03-27,I,1,$52.12
KeyCorp (KEY),KEY,2019-03-27,D,2,$15.37
Paychex (PAYX),PAYX,2019-03-27,I,1,$79.26
PVH Corp (PVH),PVH,2019-03-27,I,1,$110.89
Apple (AAPL),AAPL,2019-03-28,D,1,$188.72
Broadridge Financial (BR),BR,2019-03-28,I,1,$102.70
Five Below (FIVE),FIVE,2019-03-28,D,1,$129.80
Goldman Sachs (GS),GS,2019-03-28,D,1,$191.18
Kraft Heinz (KHC),KHC,2019-03-28,F,5,$32.89
Lululemon Athletica (LULU),LULU,2019-03-28,D,1,$167.54
Mondelez International (MDLZ),MDLZ,2019-03-28,F,1,$49.35
PVH Corp (PVH),PVH,2019-03-28,D,1,$127.26
Wells Fargo (WFC),WFC,2019-03-28,D,4,$49.09
Everbridge (EVBG),EVBG,2019-03-29,M,4,$75.01
GameStop (GME),GME,2019-03-29,D,5,$10.16
Lyft (LYFT),LYFT,2019-03-29,D,1,$78.29
Monster Beverage (MNST),MNST,2019-03-29,F,5,$54.58
Office Depot (ODP),ODP,2019-03-29,M,5,$3.63
Dave and Busters (PLAY),PLAY,2019-03-29,D,4,$49.87
Shopify (SHOP),SHOP,2019-03-29,D,1,$206.62
Signet Jewelers (SIG),SIG,2019-03-29,D,5,$27.16
Constellation Brands (STZ),STZ,2019-03-29,D,2,$175.33
Twilio (TWLO),TWLO,2019-03-29,D,1,$129.18
Walgreens Boots Alliance (WBA),WBA,2019-03-29,D,4,$63.27
Wells Fargo (WFC),WFC,2019-03-29,F,2,$48.32
Apple (AAPL),AAPL,2019-04-01,D,1,$191.24
Cisco Systems (CSCO),CSCO,2019-04-01,D,1,$54.98
DowDuPont (DWDP),DWDP,2019-04-01,F,2,$54.42
Goldman Sachs (GS),GS,2019-04-01,D,1,$196.74
IBM (IBM),IBM,2019-04-01,D,1,$143.30
JPMorgan Chase (JPM),JPM,2019-04-01,D,2,$104.64
Morgan Stanley (MS),MS,2019-04-01,D,1,$43.53
NASDAQ (NDAQ),NDAQ,2019-04-01,D,1,$88.40
United Technologies (UTX),UTX,2019-04-01,D,1,$133.19
Exxon Mobil (XOM),XOM,2019-04-01,D,1,$81.73
Dow (DOW),DOW,2019-04-02,F,1,$56.25
Meta (FB),FB,2019-04-02,D,2,$174.20
Lyft (LYFT),LYFT,2019-04-02,D,4,$68.97
RH (RH),RH,2019-04-02,F,1,$101.25
Tesla (TSLA),TSLA,2019-04-02,D,2,$285.88
Walgreens Boots Alliance (WBA),WBA,2019-04-02,D,5,$55.36
Yext (YEXT),YEXT,2019-04-02,I,1,$22.01
Apple (AAPL),AAPL,2019-04-03,D,1,$195.35
Advanced Micro Devices (AMD),AMD,2019-04-03,D,1,$29.02
Dominion Energy (D),D,2019-04-03,I,1,$76.96
General Mills (GIS),GIS,2019-04-03,F,1,$50.29
Home Depot (HD),HD,2019-04-03,D,1,$198.61
Kellogg (K),K,2019-04-03,D,4,$56.66
Kraft Heinz (KHC),KHC,2019-04-03,D,4,$32.25
Lam Research (LRCX),LRCX,2019-04-03,D,1,$191.54
Altria (MO),MO,2019-04-03,F,2,$53.98
Micron Technology (MU),MU,2019-04-03,D,1,$43.90
Philip Morris Internation (PM),PM,2019-04-03,F,4,$85.81
JM Smucker (SJM),SJM,2019-04-03,F,1,$115.34
Adobe Systems (ADBE),ADBE,2019-04-04,D,1,$267.89
Boeing (BA),BA,2019-04-04,D,2,$395.86
Capri Holdings (CPRI),CPRI,2019-04-04,D,1,$49.31
Salesforce (CRM),CRM,2019-04-04,D,1,$158.52
Grubhub (GRUB),GRUB,2019-04-04,I,1,$70.27
Intuit (INTU),INTU,2019-04-04,F,1,$262.63
Lululemon Athletica (LULU),LULU,2019-04-04,D,1,$171.37
Nike (NKE),NKE,2019-04-04,D,1,$85.28
ServiceNow (NOW),NOW,2019-04-04,D,1,$237.03
PVH Corp (PVH),PVH,2019-04-04,D,1,$128.49
Splunk (SPLK),SPLK,2019-04-04,D,1,$125.95
Constellation Brands (STZ),STZ,2019-04-04,I,1,$191.45
VMware (VMW),VMW,2019-04-04,D,1,$181.39
Workday (WDAY),WDAY,2019-04-04,D,1,$185.47
Alder BioPharmaceuticals (ALDR),ALDR,2019-04-05,I,1,$13.86
Bed Bath & Beyond (BBBY),BBBY,2019-04-05,D,4,$18.35
Burlington Stores (BURL),BURL,2019-04-05,F,1,$156.46
Walt Disney (DIS),DIS,2019-04-05,D,1,$115.00
JPMorgan Chase (JPM),JPM,2019-04-05,D,1,$105.31
MarketAxess (MKTX),MKTX,2019-04-05,D,1,$253.89
Tradeweb Markets (TW),TW,2019-04-05,F,1,$36.58
WD-40 (WDFC),WDFC,2019-04-05,D,1,$168.79
Wells Fargo (WFC),WFC,2019-04-05,D,4,$48.78
Boeing (BA),BA,2019-04-08,D,4,$374.52
Clorox (CLX),CLX,2019-04-08,D,2,$153.39
FedEx (FDX),FDX,2019-04-08,D,1,$191.38
General Electric (GE),GE,2019-04-08,D,2,$9.49
Southwest Airlines (LUV),LUV,2019-04-08,D,4,$51.94
3M (MMM),MMM,2019-04-08,D,1,$215.02
Micron Technology (MU),MU,2019-04-08,D,2,$42.90
NVIDIA (NVDA),NVDA,2019-04-08,D,1,$191.79
Starbucks (SBUX),SBUX,2019-04-08,D,2,$75.20
2U (TWOU),TWOU,2019-04-08,I,1,$67.67
Walgreens Boots Alliance (WBA),WBA,2019-04-08,D,4,$55.06
Anadarko Petroleum (APC),APC,2019-04-09,D,2,$46.17
Hannon Armstrong (HASI),HASI,2019-04-09,I,1,$25.58
Kinder Morgan (KMI),KMI,2019-04-09,D,2,$19.89
Zillow Group (ZG),ZG,2019-04-09,F,5,$36.50
Walt Disney (DIS),DIS,2019-04-10,F,1,$117.16
Kohl's (KSS),KSS,2019-04-10,I,1,$71.51
Ollie's Bargain Outlet (OLLI),OLLI,2019-04-10,I,1,$90.42
Bank of America (BAC),BAC,2019-04-11,D,2,$29.07
Bed Bath & Beyond (BBBY),BBBY,2019-04-11,F,5,$17.71
Citigroup (C),C,2019-04-11,D,4,$65.91
Goldman Sachs (GS),GS,2019-04-11,D,4,$202.83
JPMorgan Chase (JPM),JPM,2019-04-11,D,2,$106.23
Macy's (M),M,2019-04-11,I,1,$24.32
Morgan Stanley (MS),MS,2019-04-11,D,1,$44.80
Wells Fargo (WFC),WFC,2019-04-11,D,1,$47.74
Bristol-Myers Squibb (BMY),BMY,2019-04-12,I,1,$45.57
Burlington Stores (BURL),BURL,2019-04-12,D,1,$158.43
Dollar General (DG),DG,2019-04-12,D,1,$122.38
Five Below (FIVE),FIVE,2019-04-12,D,1,$134.97
Kohl's (KSS),KSS,2019-04-12,D,1,$69.73
Lululemon Athletica (LULU),LULU,2019-04-12,D,1,$169.88
Nike (NKE),NKE,2019-04-12,D,1,$86.24
Ollie's Bargain Outlet (OLLI),OLLI,2019-04-12,D,1,$90.64
Best Buy (BBY),BBY,2019-04-15,D,2,$73.24
ConAgra Foods (CAG),CAG,2019-04-15,I,1,$30.08
Chevron (CVX),CVX,2019-04-15,I,1,$120.14
Callaway Golf (ELY),ELY,2019-04-15,F,2,$16.78
Acushnet Holdings (GOLF),GOLF,2019-04-15,F,1,$23.98
Home Depot (HD),HD,2019-04-15,D,2,$204.86
Lowe's (LOW),LOW,2019-04-15,D,2,$117.18
Spotify (SPOT),SPOT,2019-04-15,D,4,$138.55
Walgreens Boots Alliance (WBA),WBA,2019-04-15,D,4,$54.24
Boeing (BA),BA,2019-04-16,D,1,$381.72
Alibaba (BABA),BABA,2019-04-16,D,2,$185.78
DowDuPont (DWDP),DWDP,2019-04-16,D,1,$39.15
Meta (FB),FB,2019-04-16,D,1,$178.87
Five Below (FIVE),FIVE,2019-04-16,D,1,$137.78
Home Depot (HD),HD,2019-04-16,D,1,$204.47
IBM (IBM),IBM,2019-04-16,I,1,$145.14
Micron Technology (MU),MU,2019-04-16,D,1,$42.76
Nike (NKE),NKE,2019-04-16,D,1,$87.80
Banco Santander (SAN),SAN,2019-04-16,I,1,$5.12
Snap (SNAP),SNAP,2019-04-16,D,2,$11.69
Western Digital (WDC),WDC,2019-04-16,D,1,$54.29
Apache (APA),APA,2019-04-17,D,1,$36.84
Campbell Soup (CPB),CPB,2019-04-17,F,2,$39.13
CSX (CSX),CSX,2019-04-17,D,2,$78.94
Concho Resources (CXO),CXO,2019-04-17,D,1,$114.55
Dow (DOW),DOW,2019-04-17,D,1,$58.32
DowDuPont (DWDP),DWDP,2019-04-17,D,1,$39.20
Ford Motor (F),F,2019-04-17,D,1,$9.50
First Horizon National (FHN),FHN,2019-04-17,I,1,$14.98
HCA Healthcare (HCA),HCA,2019-04-17,D,4,$112.01
Lennar (LEN),LEN,2019-04-17,D,1,$51.91
Eli Lilly (LLY),LLY,2019-04-17,D,4,$116.50
Netflix (NFLX),NFLX,2019-04-17,F,1,$354.74
Parsley Energy (PE),PE,2019-04-17,D,1,$20.85
Pioneer Natural Resources (PXD),PXD,2019-04-17,D,1,$173.00
Boeing (BA),BA,2019-04-18,D,4,$380.07
Bank of America (BAC),BAC,2019-04-18,D,4,$30.03
Citigroup (C),C,2019-04-18,D,1,$69.67
Caterpillar (CAT),CAT,2019-04-18,D,2,$143.36
Centene (CNC),CNC,2019-04-18,D,2,$48.20
Chevron (CVX),CVX,2019-04-18,D,1,$119.86
Domino's Pizza (DPZ),DPZ,2019-04-18,D,1,$267.61
Meta (FB),FB,2019-04-18,D,1,$178.28
Five Below (FIVE),FIVE,2019-04-18,I,1,$141.65
Goldman Sachs (GS),GS,2019-04-18,D,1,$205.91
Honeywell (HON),HON,2019-04-18,D,1,$169.06
JPMorgan Chase (JPM),JPM,2019-04-18,D,1,$113.46
Kimberly-Clark (KMB),KMB,2019-04-18,D,2,$123.55
3M (MMM),MMM,2019-04-18,D,4,$218.88
Morgan Stanley (MS),MS,2019-04-18,D,1,$47.55
Microsoft (MSFT),MSFT,2019-04-18,D,1,$123.37
Procter & Gamble (PG),PG,2019-04-18,D,1,$106.05
Pinterest (PINS),PINS,2019-04-18,F,5,$24.40
PayPal (PYPL),PYPL,2019-04-18,D,1,$107.36
Starbucks (SBUX),SBUX,2019-04-18,D,1,$76.06
UnitedHealth Group (UNH),UNH,2019-04-18,D,1,$221.75
United Technologies (UTX),UTX,2019-04-18,D,1,$137.00
Wells Fargo (WFC),WFC,2019-04-18,D,4,$47.58
Whirlpool (WHR),WHR,2019-04-18,D,5,$139.06
Exxon Mobil (XOM),XOM,2019-04-18,D,1,$81.13
Zoom Video Communications (ZM),ZM,2019-04-18,F,5,$62.00
Apple (AAPL),AAPL,2019-04-23,D,1,$207.48
Hasbro (HAS),HAS,2019-04-23,I,1,$100.65
Humana (HUM),HUM,2019-04-23,D,2,$248.45
Kohl's (KSS),KSS,2019-04-23,D,1,$75.48
Ollie's Bargain Outlet (OLLI),OLLI,2019-04-23,D,2,$94.57
Pepsico (PEP),PEP,2019-04-23,F,1,$127.09
Qualcomm (QCOM),QCOM,2019-04-23,D,1,$86.72
Twitter (TWTR),TWTR,2019-04-23,D,1,$39.77
Apple (AAPL),AAPL,2019-04-24,D,1,$207.16
Walt Disney (DIS),DIS,2019-04-24,D,1,$135.10
Domino's Pizza (DPZ),DPZ,2019-04-24,I,1,$283.42
Meta (FB),FB,2019-04-24,D,1,$182.58
Lam Research (LRCX),LRCX,2019-04-24,D,1,$195.44
ServiceNow (NOW),NOW,2019-04-24,I,1,$242.70
Texas Instruments (TXN),TXN,2019-04-24,D,1,$118.43
Zuora (ZUO),ZUO,2019-04-24,I,1,$20.05
Align Technology (ALGN),ALGN,2019-04-25,I,1,$296.74
Advanced Micro Devices (AMD),AMD,2019-04-25,D,2,$27.66
Alibaba (BABA),BABA,2019-04-25,D,2,$187.88
Biogen Idec (BIIB),BIIB,2019-04-25,D,2,$229.89
Centene (CNC),CNC,2019-04-25,I,1,$50.23
Walt Disney (DIS),DIS,2019-04-25,D,2,$137.24
Goldman Sachs (GS),GS,2019-04-25,D,2,$201.40
Microsoft (MSFT),MSFT,2019-04-25,D,2,$129.15
NVIDIA (NVDA),NVDA,2019-04-25,D,2,$186.91
Apple (AAPL),AAPL,2019-04-29,D,2,$204.61
Broadcom (AVGO),AVGO,2019-04-29,D,2,$312.72
Walt Disney (DIS),DIS,2019-04-29,D,2,$139.30
LM Ericsson (ERIC),ERIC,2019-04-29,D,1,$10.01
Meta (FB),FB,2019-04-29,D,2,$194.78
Hasbro (HAS),HAS,2019-04-29,D,1,$101.72
Intel (INTC),INTC,2019-04-29,D,5,$51.11
3M (MMM),MMM,2019-04-29,I,2,$190.21
Nokia (NOK),NOK,2019-04-29,D,2,$5.32
Qualcomm (QCOM),QCOM,2019-04-29,D,1,$87.25
Skyworks Solutions (SWKS),SWKS,2019-04-29,D,1,$86.80
UnitedHealth Group (UNH),UNH,2019-04-29,F,2,$237.45
Xilinx (XLNX),XLNX,2019-04-29,D,2,$117.08
Apple (AAPL),AAPL,2019-04-30,D,1,$200.67
Anadarko Petroleum (APC),APC,2019-04-30,D,5,$72.85
Meta (FB),FB,2019-04-30,D,1,$193.40
Occidental Petroleum (OXY),OXY,2019-04-30,D,5,$58.88
Shopify (SHOP),SHOP,2019-04-30,I,1,$243.53
TRI Pointe Homes (TPH),TPH,2019-04-30,I,1,$13.05
Zebra Technologies (ZBRA),ZBRA,2019-04-30,I,1,$211.14
Apple (AAPL),AAPL,2019-05-01,F,1,$210.52
Advanced Micro Devices (AMD),AMD,2019-05-01,I,1,$26.81
Chegg (CHGG),CHGG,2019-05-01,I,1,$34.74
Bed Bath & Beyond (BBBY),BBBY,2019-05-02,F,4,$16.20
Bristol-Myers Squibb (BMY),BMY,2019-05-02,F,1,$46.88
Core Labs (CLB),CLB,2019-05-02,I,1,$59.35
Dollar Tree (DLTR),DLTR,2019-05-02,F,1,$109.45
Dow (DOW),DOW,2019-05-02,D,2,$52.70
eBay (EBAY),EBAY,2019-05-02,F,1,$37.59
Hologic (HOLX),HOLX,2019-05-02,I,1,$46.35
Pinterest (PINS),PINS,2019-05-02,D,4,$29.74
Block (SQ),SQ,2019-05-02,D,2,$67.74
Tesla (TSLA),TSLA,2019-05-02,D,4,$244.10
Zoom Video Communications (ZM),ZM,2019-05-02,D,4,$75.50
Walt Disney (DIS),DIS,2019-05-03,D,1,$134.33
Electronic Arts (EA),EA,2019-05-03,D,4,$92.50
Emerson Electric (EMR),EMR,2019-05-03,D,2,$71.10
EPAM Systems (EPAM),EPAM,2019-05-03,M,1,$177.31
Genpact (G),G,2019-05-03,I,1,$36.33
Inogen (INGN),INGN,2019-05-03,M,1,$91.68
Lyft (LYFT),LYFT,2019-05-03,D,4,$62.51
Marriott International (MAR),MAR,2019-05-03,D,1,$140.14
Occidental Petroleum (OXY),OXY,2019-05-03,D,4,$57.95
Pioneer Natural Resources (PXD),PXD,2019-05-03,D,2,$156.09
Rapid7 (RPD),RPD,2019-05-03,M,4,$52.46
Tesla (TSLA),TSLA,2019-05-03,D,2,$255.03
Apple (AAPL),AAPL,2019-05-06,D,1,$208.48
Walt Disney (DIS),DIS,2019-05-06,D,1,$135.00
Ford Motor (F),F,2019-05-06,F,1,$10.37
Funko (FNKO),FNKO,2019-05-06,I,1,$21.32
Kellogg (K),K,2019-05-06,D,2,$57.40
McDonald's (MCD),MCD,2019-05-06,D,1,$198.90
Twilio (TWLO),TWLO,2019-05-06,F,1,$131.80
UnitedHealth Group (UNH),UNH,2019-05-06,D,1,$240.50
1-800-Flowers (FLWS),FLWS,2019-05-07,I,1,$20.43
Teladoc (TDOC),TDOC,2019-05-07,I,1,$61.72
Under Armour (UAA),UAA,2019-05-08,I,1,$22.28
Wendy's (WEN),WEN,2019-05-08,I,1,$19.20
Bausch Health (BHC),BHC,2019-05-09,I,1,$26.09
Etsy (ETSY),ETSY,2019-05-09,I,1,$60.76
ServiceNow (NOW),NOW,2019-05-09,D,1,$270.49
Roku (ROKU),ROKU,2019-05-09,D,1,$83.17
Splunk (SPLK),SPLK,2019-05-09,D,1,$132.43
T-Mobile US (TMUS),TMUS,2019-05-09,D,1,$74.25
Workday (WDAY),WDAY,2019-05-09,D,1,$200.35
Alibaba (BABA),BABA,2019-05-10,D,1,$178.00
Canopy Growth (CGC),CGC,2019-05-10,D,1,$47.48
Cisco Systems (CSCO),CSCO,2019-05-10,D,2,$53.36
CyberArk Software (CYBR),CYBR,2019-05-10,D,1,$125.74
Dollar General (DG),DG,2019-05-10,D,2,$121.84
Dollar Tree (DLTR),DLTR,2019-05-10,D,2,$104.02
Five Below (FIVE),FIVE,2019-05-10,D,2,$135.38
LivePerson (LPSN),LPSN,2019-05-10,I,1,$29.07
Macy's (M),M,2019-05-10,D,4,$22.46
Marvell Technology (MRVL),MRVL,2019-05-10,F,1,$23.51
NVIDIA (NVDA),NVDA,2019-05-10,D,1,$168.82
Pinterest (PINS),PINS,2019-05-10,D,2,$29.05
Ralph Lauren (RL),RL,2019-05-10,D,1,$124.27
Silicon Laboratories (SLAB),SLAB,2019-05-10,F,1,$101.44
Target (TGT),TGT,2019-05-10,D,2,$74.64
Tilray (TLRY),TLRY,2019-05-10,D,4,$49.85
Take-Two Interactive (TTWO),TTWO,2019-05-10,D,2,$103.38
VMware (VMW),VMW,2019-05-10,F,1,$200.07
Walmart (WMT),WMT,2019-05-10,D,2,$101.91
Apple (AAPL),AAPL,2019-05-13,D,2,$185.72
Lyft (LYFT),LYFT,2019-05-13,D,4,$48.15
Twitter (TWTR),TWTR,2019-05-13,I,1,$36.59
Uber (UBER),UBER,2019-05-13,F,5,$37.10
Workday (WDAY),WDAY,2019-05-13,I,1,$194.08
Williams-Sonoma (WSM),WSM,2019-05-13,I,1,$52.26
Apple (AAPL),AAPL,2019-05-14,D,1,$188.66
Adobe Systems (ADBE),ADBE,2019-05-14,I,1,$271.86
Canopy Growth (CGC),CGC,2019-05-14,D,1,$45.30
IBM (IBM),IBM,2019-05-14,D,1,$133.31
Ralph Lauren (RL),RL,2019-05-14,D,4,$113.95
The Trade Desk (TTD),TTD,2019-05-14,I,1,$185.26
Apple (AAPL),AAPL,2019-05-15,D,1,$190.92
Cisco Systems (CSCO),CSCO,2019-05-15,I,1,$52.44
Meta (FB),FB,2019-05-15,D,1,$186.27
Coca-Cola (KO),KO,2019-05-15,D,1,$49.18
Macy's (M),M,2019-05-15,D,4,$21.70
Netflix (NFLX),NFLX,2019-05-15,D,1,$354.99
Procter & Gamble (PG),PG,2019-05-15,D,1,$106.70
Roku (ROKU),ROKU,2019-05-15,I,1,$83.34
Allergan (AGN),AGN,2019-05-16,D,1,$140.04
Canopy Growth (CGC),CGC,2019-05-16,D,2,$45.05
Centene (CNC),CNC,2019-05-16,D,1,$55.57
Cisco Systems (CSCO),CSCO,2019-05-16,D,1,$55.93
Mosaic (MOS),MOS,2019-05-16,D,1,$23.16
Northrop Grumman (NOC),NOC,2019-05-16,D,1,$304.71
Qualcomm (QCOM),QCOM,2019-05-16,D,4,$82.81
Charles Schwab (SCHW),SCHW,2019-05-16,D,1,$43.74
Stanley Black & Decker (SWK),SWK,2019-05-16,D,1,$138.36
Tilray (TLRY),TLRY,2019-05-16,F,4,$47.59
Under Armour (UA),UA,2019-05-16,D,1,$19.36
Walmart (WMT),WMT,2019-05-16,D,1,$101.31
Xilinx (XLNX),XLNX,2019-05-16,D,4,$106.13
Zendesk (ZEN),ZEN,2019-05-16,I,1,$89.00
Best Buy (BBY),BBY,2019-05-17,D,5,$68.93
Foot Locker (FL),FL,2019-05-17,D,1,$55.20
Home Depot (HD),HD,2019-05-17,D,2,$192.58
Nordstrom (JWN),JWN,2019-05-17,D,2,$37.09
Lowe's (LOW),LOW,2019-05-17,D,1,$109.02
NVIDIA (NVDA),NVDA,2019-05-17,I,1,$156.53
Proofpoint (PFPT),PFPT,2019-05-17,I,1,$119.97
Pinterest (PINS),PINS,2019-05-17,I,1,$26.70
Splunk (SPLK),SPLK,2019-05-17,D,1,$136.49
Target (TGT),TGT,2019-05-17,D,1,$70.89
TJX Companies (TJX),TJX,2019-05-17,D,1,$53.04
Apple (AAPL),AAPL,2019-05-20,D,4,$183.09
Broadcom (AVGO),AVGO,2019-05-20,D,4,$272.59
Centene (CNC),CNC,2019-05-20,D,1,$55.51
CVS Health (CVS),CVS,2019-05-20,D,1,$53.00
Meta (FB),FB,2019-05-20,D,1,$182.72
Micron Technology (MU),MU,2019-05-20,D,4,$34.62
Pinterest (PINS),PINS,2019-05-20,D,2,$25.85
Snap (SNAP),SNAP,2019-05-20,D,4,$11.19
Take-Two Interactive (TTWO),TTWO,2019-05-20,I,1,$102.98
Twitter (TWTR),TWTR,2019-05-20,D,1,$37.15
UnitedHealth Group (UNH),UNH,2019-05-20,D,1,$245.99
Xilinx (XLNX),XLNX,2019-05-20,D,4,$101.03
Aphria (APHA),APHA,2019-05-21,D,5,$6.83
Canopy Growth (CGC),CGC,2019-05-21,D,1,$44.99
Cronos Group (CRON),CRON,2019-05-21,D,5,$15.60
GW Pharmaceuticals (GWPH),GWPH,2019-05-21,D,1,$184.00
Novartis AG (NVS),NVS,2019-05-21,I,1,$82.39
Procter & Gamble (PG),PG,2019-05-21,D,1,$106.37
Tilray (TLRY),TLRY,2019-05-21,D,5,$44.58
Trex (TREX),TREX,2019-05-21,I,1,$61.43
Village Farms (VFF),VFF,2019-05-21,D,2,$13.21
Verizon (VZ),VZ,2019-05-21,D,1,$59.50
Apple (AAPL),AAPL,2019-05-22,D,1,$182.78
Adobe Systems (ADBE),ADBE,2019-05-22,D,1,$281.82
Edgewell Personal Care (EPC),EPC,2019-05-22,I,1,$32.23
Idexx Laboratories (IDXX),IDXX,2019-05-22,I,1,$250.38
Luckin Coffee (LK),LK,2019-05-22,D,5,$14.75
RingCentral (RNG),RNG,2019-05-22,I,1,$122.57
