Company,Symbol,Date,Segment,Call,Price
TJX Companies (TJX),TJX,2017-08-16,D,1,$71.59
Urban Outfitters (URBN),URBN,2017-08-16,D,1,$19.76
Valeant Pharmaceuticals (VRX),VRX,2017-08-16,I,1,$14.15
Apple (AAPL),AAPL,2017-08-17,D,1,$157.86
Amazon (AMZN),AMZN,2017-08-17,D,1,$960.57
Box (BOX),BOX,2017-08-17,I,1,$18.59
Coach (COH),COH,2017-08-17,D,4,$41.00
Cisco Systems (CSCO),CSCO,2017-08-17,D,2,$31.04
Dicks Sporting Goods (DKS),DKS,2017-08-17,D,4,$27.74
INSYS Therapeutics (INSY),INSY,2017-08-17,M,5,$9.28
L Brands (LB),LB,2017-08-17,D,4,$37.55
Macy's (M),M,2017-08-17,D,4,$19.62
Pattern Energy (PEGI),PEGI,2017-08-17,M,1,$23.76
Target (TGT),TGT,2017-08-17,D,1,$56.12
2U (TWOU),TWOU,2017-08-17,M,1,$47.94
Walmart (WMT),WMT,2017-08-17,D,2,$79.70
Automatic Data Processing (ADP),ADP,2017-08-21,I,2,$102.89
CyrusOne (CONE),CONE,2017-08-21,I,1,$59.59
Foot Locker (FL),FL,2017-08-21,F,5,$31.82
Macy's (M),M,2017-08-21,F,2,$19.53
Apple (AAPL),AAPL,2017-08-22,D,1,$159.78
BHP Billiton (BHP),BHP,2017-08-22,D,2,$41.41
Cardinal Health (CAH),CAH,2017-08-22,I,1,$65.42
Salesforce (CRM),CRM,2017-08-22,I,1,$92.95
McDonald's (MCD),MCD,2017-08-22,D,2,$159.64
Medtronic (MDT),MDT,2017-08-22,D,2,$81.76
Netflix (NFLX),NFLX,2017-08-22,D,4,$169.34
Starbucks (SBUX),SBUX,2017-08-22,D,2,$54.45
Toll Brothers (TOL),TOL,2017-08-22,D,2,$37.27
Align Technology (ALGN),ALGN,2017-08-23,F,1,$172.85
Amazon (AMZN),AMZN,2017-08-23,F,4,$958.00
Alibaba (BABA),BABA,2017-08-23,D,2,$175.80
Lowe's (LOW),LOW,2017-08-23,D,2,$73.01
PVH Corp (PVH),PVH,2017-08-23,I,1,$120.04
Pioneer Natural Resources (PXD),PXD,2017-08-23,I,1,$129.71
TJX Companies (TJX),TJX,2017-08-23,D,2,$71.59
Walmart (WMT),WMT,2017-08-23,D,2,$79.96
Apple (AAPL),AAPL,2017-08-24,D,2,$159.27
Amazon (AMZN),AMZN,2017-08-24,D,2,$952.45
Burlington Stores (BURL),BURL,2017-08-24,F,1,$86.11
Dollar Tree (DLTR),DLTR,2017-08-24,F,1,$78.50
EPR Properties (EPR),EPR,2017-08-24,I,1,$68.15
Meta (FB),FB,2017-08-24,D,2,$167.74
Alphabet (GOOGL),GOOGL,2017-08-24,D,2,$936.89
Intuit (INTU),INTU,2017-08-24,I,1,$135.33
Netflix (NFLX),NFLX,2017-08-24,D,2,$168.13
PVH Corp (PVH),PVH,2017-08-24,F,1,$126.92
Synaptics (SYNA),SYNA,2017-08-24,I,1,$39.70
Williams-Sonoma (WSM),WSM,2017-08-24,F,1,$44.96
Apple (AAPL),AAPL,2017-08-28,D,1,$161.47
Amazon (AMZN),AMZN,2017-08-28,D,1,$946.02
Broadcom (AVGO),AVGO,2017-08-28,D,1,$243.25
CBRE Group (CBRE),CBRE,2017-08-28,D,1,$35.50
Cirrus Logic (CRUS),CRUS,2017-08-28,D,1,$55.68
Esperion Therapeutics (ESPR),ESPR,2017-08-28,F,5,$48.90
Gilead Sciences (GILD),GILD,2017-08-28,D,2,$74.69
Home Depot (HD),HD,2017-08-28,D,4,$151.39
Lowe's (LOW),LOW,2017-08-28,D,4,$73.80
Six Flags (SIX),SIX,2017-08-28,I,1,$51.90
United Rentals (URI),URI,2017-08-28,D,1,$110.71
Veeva Systems (VEEV),VEEV,2017-08-28,I,1,$57.13
Apple (AAPL),AAPL,2017-08-29,D,1,$162.91
AEO (AEO),AEO,2017-08-29,D,5,$12.45
Abercrombie & Fitch (ANF),ANF,2017-08-29,D,5,$12.54
Express (EXPR),EXPR,2017-08-29,D,5,$6.51
Finish Line (FINL),FINL,2017-08-29,D,5,$8.50
Johnson & Johnson (JNJ),JNJ,2017-08-29,D,1,$132.21
Kratos Defense & Security (KTOS),KTOS,2017-08-29,D,1,$12.90
L Brands (LB),LB,2017-08-29,D,4,$36.52
Martin Marietta Materials (MLM),MLM,2017-08-29,D,1,$202.82
3M (MMM),MMM,2017-08-29,D,1,$202.92
Procter & Gamble (PG),PG,2017-08-29,D,1,$92.32
PVH Corp (PVH),PVH,2017-08-29,D,1,$126.62
Ross Stores (ROST),ROST,2017-08-29,D,1,$58.69
Raytheon (RTN),RTN,2017-08-29,D,1,$182.11
Signet Jewelers (SIG),SIG,2017-08-29,D,2,$62.77
Del Taco Restaurants (TACO),TACO,2017-08-29,I,1,$13.90
Target (TGT),TGT,2017-08-29,D,1,$54.55
TJX Companies (TJX),TJX,2017-08-29,D,1,$71.49
United Rentals (URI),URI,2017-08-29,D,1,$114.94
Apple (AAPL),AAPL,2017-08-30,D,1,$163.35
Celgene (CELG),CELG,2017-08-30,D,2,$134.34
Centene (CNC),CNC,2017-08-30,I,1,$86.43
Gilead Sciences (GILD),GILD,2017-08-30,D,2,$81.23
Hain Celestial Group (HAIN),HAIN,2017-08-30,I,1,$39.64
Owens Corning (OC),OC,2017-08-30,D,1,$71.76
PVH Corp (PVH),PVH,2017-08-30,D,1,$126.04
Tech Data (TECD),TECD,2017-08-30,D,2,$109.53
United Rentals (URI),URI,2017-08-30,D,1,$119.19
U.S. Concrete (USCR),USCR,2017-08-30,D,1,$81.40
United Technologies (UTX),UTX,2017-08-30,D,2,$119.60
Workday (WDAY),WDAY,2017-08-30,I,1,$107.54
Weyerhaeuser (WY),WY,2017-08-30,D,1,$31.75
Apple (AAPL),AAPL,2017-08-31,D,1,$164.00
Analog Devices (ADI),ADI,2017-08-31,F,1,$83.67
Autodesk (ADSK),ADSK,2017-08-31,D,1,$114.46
Broadcom (AVGO),AVGO,2017-08-31,D,1,$252.07
Alibaba (BABA),BABA,2017-08-31,D,1,$171.74
Bluebird Bio (BLUE),BLUE,2017-08-31,D,1,$124.85
Celgene (CELG),CELG,2017-08-31,D,1,$138.93
Meta (FB),FB,2017-08-31,D,1,$171.97
Alphabet (GOOGL),GOOGL,2017-08-31,D,1,$955.24
Honeywell (HON),HON,2017-08-31,D,1,$138.27
3M (MMM),MMM,2017-08-31,D,1,$204.32
Netflix (NFLX),NFLX,2017-08-31,D,1,$174.71
Ingevity (NGVT),NGVT,2017-08-31,I,1,$62.97
NVIDIA (NVDA),NVDA,2017-08-31,D,1,$169.44
UnitedHealth Group (UNH),UNH,2017-08-31,D,1,$198.90
Visa (V),V,2017-08-31,D,1,$103.52
Apple (AAPL),AAPL,2017-09-11,D,1,$161.50
Amazon (AMZN),AMZN,2017-09-11,D,1,$977.96
Broadcom (AVGO),AVGO,2017-09-11,D,1,$247.74
DowDuPont (DWDP),DWDP,2017-09-11,F,1,$66.85
Meta (FB),FB,2017-09-11,D,1,$173.51
Alphabet (GOOGL),GOOGL,2017-09-11,D,1,$943.29
Honeywell (HON),HON,2017-09-11,D,1,$139.00
3M (MMM),MMM,2017-09-11,D,1,$209.56
Netflix (NFLX),NFLX,2017-09-11,D,1,$181.74
Universal Display (OLED),OLED,2017-09-11,D,1,$132.30
Skyworks Solutions (SWKS),SWKS,2017-09-11,D,1,$107.19
Apple (AAPL),AAPL,2017-09-12,D,1,$160.86
Andeavor (ANDV),ANDV,2017-09-12,D,1,$103.43
Caterpillar (CAT),CAT,2017-09-12,D,1,$120.94
HollyFrontier (HFC),HFC,2017-09-12,D,1,$32.98
New Relic (NEWR),NEWR,2017-09-12,I,1,$49.68
United Technologies (UTX),UTX,2017-09-12,D,1,$109.86
Marriott Vacations Worldw (VAC),VAC,2017-09-12,D,1,$114.20
Valero Energy (VLO),VLO,2017-09-12,D,1,$70.21
Ventas (VTR),VTR,2017-09-12,I,1,$68.53
Apple (AAPL),AAPL,2017-09-13,F,1,$159.65
Burlington Stores (BURL),BURL,2017-09-13,D,1,$90.81
Citigroup (C),C,2017-09-13,M,1,$69.39
Coty (COTY),COTY,2017-09-13,D,5,$17.17
Dollar Tree (DLTR),DLTR,2017-09-13,D,1,$84.41
Estee Lauder (EL),EL,2017-09-13,D,1,$109.66
e.l.f. Beauty (ELF),ELF,2017-09-13,D,1,$19.81
Gilead Sciences (GILD),GILD,2017-09-13,M,2,$83.68
Kohl's (KSS),KSS,2017-09-13,D,1,$44.01
Newell Brands (NWL),NWL,2017-09-13,M,4,$44.22
Children's Place (PLCE),PLCE,2017-09-13,D,1,$114.95
Ross Stores (ROST),ROST,2017-09-13,D,1,$61.41
TJX Companies (TJX),TJX,2017-09-13,D,1,$73.49
Ulta Beauty (ULTA),ULTA,2017-09-13,D,2,$226.41
XPO Logistics (XPO),XPO,2017-09-13,I,1,$61.05
Apple (AAPL),AAPL,2017-09-14,D,1,$158.28
Amazon (AMZN),AMZN,2017-09-14,D,2,$992.21
AutoNation (AN),AN,2017-09-14,D,2,$45.99
Arconic (ARNC),ARNC,2017-09-14,D,1,$25.36
Boeing (BA),BA,2017-09-14,D,1,$245.23
Best Buy (BBY),BBY,2017-09-14,F,1,$58.38
Brunswick (BC),BC,2017-09-14,I,1,$53.37
Brixmor Property Group (BRX),BRX,2017-09-14,I,1,$19.76
Johnson & Johnson (JNJ),JNJ,2017-09-14,D,1,$134.18
Carmax (KMX),KMX,2017-09-14,D,2,$69.46
Magna International (MGA),MGA,2017-09-14,D,1,$51.01
United Technologies (UTX),UTX,2017-09-14,D,1,$113.14
Adobe Systems (ADBE),ADBE,2017-09-15,D,1,$154.49
AutoZone (AZO),AZO,2017-09-15,D,5,$569.89
Bed Bath & Beyond (BBBY),BBBY,2017-09-15,D,5,$28.67
Best Buy (BBY),BBY,2017-09-15,D,1,$58.61
Brixmor Property Group (BRX),BRX,2017-09-15,D,2,$19.70
Caterpillar (CAT),CAT,2017-09-15,D,2,$121.37
Entercom Communications (ETM),ETM,2017-09-15,F,1,$10.50
Eaton (ETN),ETN,2017-09-15,D,2,$76.91
FedEx (FDX),FDX,2017-09-15,D,1,$214.83
Finish Line (FINL),FINL,2017-09-15,D,5,$10.49
General Mills (GIS),GIS,2017-09-15,D,2,$55.80
Carmax (KMX),KMX,2017-09-15,D,2,$68.08
Medicine Company (MDCO),MDCO,2017-09-15,D,5,$33.16
Herman Miller (MLHR),MLHR,2017-09-15,D,1,$34.60
Park Hotels & Resorts (PK),PK,2017-09-15,D,5,$27.49
Redfin (RDFN),RDFN,2017-09-15,D,1,$26.53
Rambus (RMBS),RMBS,2017-09-15,D,2,$13.38
United Technologies (UTX),UTX,2017-09-15,D,2,$113.08
XPO Logistics (XPO),XPO,2017-09-15,D,2,$60.83
Equifax (EFX),EFX,2017-09-18,F,4,$94.38
General Motors (GM),GM,2017-09-18,D,1,$38.59
Magna International (MGA),MGA,2017-09-18,D,1,$51.76
Northrop Grumman (NOC),NOC,2017-09-18,D,1,$275.97
NVIDIA (NVDA),NVDA,2017-09-18,F,1,$187.55
Teleflex (TFX),TFX,2017-09-18,F,1,$239.73
United Rentals (URI),URI,2017-09-18,D,1,$129.43
ZAGG (ZAGG),ZAGG,2017-09-18,I,1,$14.70
Adobe Systems (ADBE),ADBE,2017-09-19,D,4,$156.60
Bed Bath & Beyond (BBBY),BBBY,2017-09-19,D,5,$27.03
Burlington Stores (BURL),BURL,2017-09-19,D,1,$89.38
Centene (CNC),CNC,2017-09-19,I,1,$89.78
CVS Health (CVS),CVS,2017-09-19,D,5,$83.10
Equifax (EFX),EFX,2017-09-19,D,5,$94.87
FedEx (FDX),FDX,2017-09-19,D,4,$216.00
Finish Line (FINL),FINL,2017-09-19,D,5,$9.56
Gap (GPS),GPS,2017-09-19,D,1,$27.94
Kohl's (KSS),KSS,2017-09-19,D,1,$45.38
Northrop Grumman (NOC),NOC,2017-09-19,D,2,$278.33
Pitney Bowes (PBI),PBI,2017-09-19,I,1,$12.93
Children's Place (PLCE),PLCE,2017-09-19,D,1,$111.10
Post Holdings (POST),POST,2017-09-19,D,2,$86.36
Ross Stores (ROST),ROST,2017-09-19,D,1,$61.15
TJX Companies (TJX),TJX,2017-09-19,D,1,$72.83
T-Mobile US (TMUS),TMUS,2017-09-19,D,1,$65.42
Under Armour (UAA),UAA,2017-09-19,D,5,$16.81
Walgreens Boots Alliance (WBA),WBA,2017-09-19,D,5,$81.21
Wells Fargo (WFC),WFC,2017-09-19,D,4,$53.36
Apple (AAPL),AAPL,2017-09-20,D,1,$156.07
Bed Bath & Beyond (BBBY),BBBY,2017-09-20,D,5,$22.74
FedEx (FDX),FDX,2017-09-20,F,1,$220.50
General Mills (GIS),GIS,2017-09-20,D,5,$52.17
Mimecast (MIME),MIME,2017-09-20,I,1,$28.03
NVIDIA (NVDA),NVDA,2017-09-20,F,4,$185.84
Apple (AAPL),AAPL,2017-09-25,D,1,$150.55
Amazon (AMZN),AMZN,2017-09-25,D,2,$939.79
BioTelemetry (BEAT),BEAT,2017-09-25,F,1,$31.25
Campbell Soup (CPB),CPB,2017-09-25,D,2,$46.58
Dollar Tree (DLTR),DLTR,2017-09-25,D,1,$84.99
General Mills (GIS),GIS,2017-09-25,D,2,$52.27
General Motors (GM),GM,2017-09-25,D,2,$40.30
Alphabet (GOOGL),GOOGL,2017-09-25,D,2,$934.28
Home Depot (HD),HD,2017-09-25,D,1,$161.10
Jeld-Wen Holdings (JELD),JELD,2017-09-25,M,5,$34.34
Lennar (LEN),LEN,2017-09-25,M,1,$50.53
Netflix (NFLX),NFLX,2017-09-25,D,2,$178.55
AT&T (T),T,2017-09-25,D,2,$39.12
TJX Companies (TJX),TJX,2017-09-25,D,1,$73.83
Travelers Companies (TRV),TRV,2017-09-25,M,1,$122.67
Universal Insurance (UVE),UVE,2017-09-25,M,5,$21.70
Veritone (VERI),VERI,2017-09-25,M,4,$58.65
Apple (AAPL),AAPL,2017-09-26,D,1,$153.14
Adobe Systems (ADBE),ADBE,2017-09-26,D,1,$145.40
Carnival (CCL),CCL,2017-09-26,D,1,$65.32
Darden Restaurants (DRI),DRI,2017-09-26,D,2,$77.71
Equifax (EFX),EFX,2017-09-26,D,4,$106.05
Eli Lilly (LLY),LLY,2017-09-26,F,1,$84.22
Red Hat (RHT),RHT,2017-09-26,I,1,$110.07
VMware (VMW),VMW,2017-09-26,I,1,$107.83
Bank of America (BAC),BAC,2017-09-27,D,1,$25.41
Burlington Stores (BURL),BURL,2017-09-27,D,1,$94.27
Clorox (CLX),CLX,2017-09-27,D,4,$129.33
FedEx (FDX),FDX,2017-09-27,D,1,$220.00
JPMorgan Chase (JPM),JPM,2017-09-27,D,1,$95.18
Coca-Cola (KO),KO,2017-09-27,D,4,$44.64
Lululemon Athletica (LULU),LULU,2017-09-27,I,1,$60.13
Micron Technology (MU),MU,2017-09-27,D,1,$37.09
Nike (NKE),NKE,2017-09-27,D,5,$52.67
Palo Alto Networks (PANW),PANW,2017-09-27,I,1,$139.92
Ulta Beauty (ULTA),ULTA,2017-09-27,D,1,$227.66
XPO Logistics (XPO),XPO,2017-09-27,D,1,$64.79
Apple (AAPL),AAPL,2017-09-28,D,1,$153.28
Applied Materials (AMAT),AMAT,2017-09-28,I,1,$50.62
Centene (CNC),CNC,2017-09-28,D,1,$95.84
Lululemon Athletica (LULU),LULU,2017-09-28,D,1,$60.27
Wayfair (W),W,2017-09-28,F,5,$70.47
Applied Materials (AMAT),AMAT,2017-09-29,D,1,$52.09
Amazon (AMZN),AMZN,2017-09-29,D,1,$961.35
Altice USA (ATUS),ATUS,2017-09-29,D,4,$27.31
Comcast (CMCSA),CMCSA,2017-09-29,D,1,$38.48
Costco (COST),COST,2017-09-29,D,1,$164.29
Walt Disney (DIS),DIS,2017-09-29,D,1,$98.57
KB Home (KBH),KBH,2017-09-29,D,1,$24.12
Lennar (LEN),LEN,2017-09-29,D,1,$52.80
Netflix (NFLX),NFLX,2017-09-29,D,1,$181.35
Paychex (PAYX),PAYX,2017-09-29,D,1,$59.96
Pennsylvania Real Estate  (PEI),PEI,2017-09-29,I,1,$10.49
Pepsico (PEP),PEP,2017-09-29,D,1,$111.43
Roku (ROKU),ROKU,2017-09-29,F,4,$26.54
Constellation Brands (STZ),STZ,2017-09-29,D,1,$199.45
Yum! Brands (YUM),YUM,2017-09-29,D,2,$73.61
Yum China (YUMC),YUMC,2017-09-29,D,1,$39.97
Accenture (ACN),ACN,2017-10-02,F,1,$135.44
Albemarle (ALB),ALB,2017-10-02,D,2,$136.62
Applied Materials (AMAT),AMAT,2017-10-02,D,1,$52.08
Boeing (BA),BA,2017-10-02,D,1,$255.99
Baxter International (BAX),BAX,2017-10-02,D,1,$63.16
BlackRock (BLK),BLK,2017-10-02,D,1,$449.95
CF Industries (CF),CF,2017-10-02,D,2,$35.40
Walt Disney (DIS),DIS,2017-10-02,D,2,$99.86
Dollar Tree (DLTR),DLTR,2017-10-02,D,1,$86.47
FMC Corp (FMC),FMC,2017-10-02,D,1,$88.85
General Motors (GM),GM,2017-10-02,D,1,$42.15
Gap (GPS),GPS,2017-10-02,D,1,$29.50
Hain Celestial Group (HAIN),HAIN,2017-10-02,I,1,$41.80
JPMorgan Chase (JPM),JPM,2017-10-02,D,1,$96.84
Michael Kors (KORS),KORS,2017-10-02,D,4,$48.17
L-3 Communications (LLL),LLL,2017-10-02,D,2,$191.55
Lam Research (LRCX),LRCX,2017-10-02,D,1,$185.95
ServiceNow (NOW),NOW,2017-10-02,D,1,$116.80
NRG Energy (NRG),NRG,2017-10-02,D,2,$25.58
Procter & Gamble (PG),PG,2017-10-02,D,2,$91.77
Stanley Black & Decker (SWK),SWK,2017-10-02,D,1,$154.53
United Rentals (URI),URI,2017-10-02,D,1,$139.20
United Technologies (UTX),UTX,2017-10-02,D,1,$117.58
BioTelemetry (BEAT),BEAT,2017-10-03,I,1,$33.85
Delta Air Lines (DAL),DAL,2017-10-03,D,2,$51.25
General Motors (GM),GM,2017-10-03,D,2,$43.45
Home Depot (HD),HD,2017-10-03,D,2,$165.17
Lennar (LEN),LEN,2017-10-03,D,2,$55.35
Paychex (PAYX),PAYX,2017-10-03,I,1,$61.99
Sherwin-Williams (SHW),SHW,2017-10-03,D,2,$374.37
Tesla (TSLA),TSLA,2017-10-03,D,2,$348.14
Wells Fargo (WFC),WFC,2017-10-03,F,5,$55.58
Boeing (BA),BA,2017-10-04,D,4,$255.76
Bank of America (BAC),BAC,2017-10-04,D,4,$25.71
Caterpillar (CAT),CAT,2017-10-04,D,4,$126.74
Cummins (CMI),CMI,2017-10-04,D,4,$171.75
DowDuPont (DWDP),DWDP,2017-10-04,D,4,$70.45
Dexcom (DXCM),DXCM,2017-10-04,F,2,$48.10
Equifax (EFX),EFX,2017-10-04,D,5,$111.93
IBM (IBM),IBM,2017-10-04,D,4,$146.48
Johnson & Johnson (JNJ),JNJ,2017-10-04,D,4,$132.89
JPMorgan Chase (JPM),JPM,2017-10-04,D,4,$96.36
3M (MMM),MMM,2017-10-04,D,4,$216.52
ServiceNow (NOW),NOW,2017-10-04,D,4,$118.06
Starbucks (SBUX),SBUX,2017-10-04,D,4,$53.93
Tyson Foods (TSN),TSN,2017-10-04,F,1,$71.64
United Technologies (UTX),UTX,2017-10-04,D,4,$117.63
Workday (WDAY),WDAY,2017-10-04,D,4,$105.26
Apple (AAPL),AAPL,2017-10-05,D,1,$155.39
American Express (AXP),AXP,2017-10-05,D,1,$91.16
Boeing (BA),BA,2017-10-05,D,1,$258.89
Caterpillar (CAT),CAT,2017-10-05,D,1,$126.40
Clorox (CLX),CLX,2017-10-05,I,1,$128.96
Chevron (CVX),CVX,2017-10-05,D,1,$118.58
Goldman Sachs (GS),GS,2017-10-05,D,1,$246.06
Home Depot (HD),HD,2017-10-05,D,1,$166.12
Microsoft (MSFT),MSFT,2017-10-05,D,1,$75.97
Sherwin-Williams (SHW),SHW,2017-10-05,F,2,$379.90
Constellation Brands (STZ),STZ,2017-10-05,I,1,$209.25
UnitedHealth Group (UNH),UNH,2017-10-05,D,1,$197.90
Visa (V),V,2017-10-05,D,1,$106.24
Bank of America (BAC),BAC,2017-10-06,D,1,$26.21
Citigroup (C),C,2017-10-06,D,1,$75.64
Costco (COST),COST,2017-10-06,F,4,$157.09
Domino's Pizza (DPZ),DPZ,2017-10-06,D,1,$205.39
JPMorgan Chase (JPM),JPM,2017-10-06,D,1,$96.92
Kroger (KR),KR,2017-10-06,D,4,$20.63
Procter & Gamble (PG),PG,2017-10-06,D,4,$92.33
Switch (SWCH),SWCH,2017-10-06,F,4,$20.84
Tech Data (TECD),TECD,2017-10-06,D,1,$92.47
Marriott Vacations Worldw (VAC),VAC,2017-10-06,I,1,$127.04
Workday (WDAY),WDAY,2017-10-06,D,1,$110.23
Western Digital (WDC),WDC,2017-10-06,D,2,$83.85
Wells Fargo (WFC),WFC,2017-10-06,D,4,$55.58
Walmart (WMT),WMT,2017-10-06,D,2,$79.00
Broadcom (AVGO),AVGO,2017-10-10,D,2,$245.99
Bank of America (BAC),BAC,2017-10-10,D,1,$25.93
Citigroup (C),C,2017-10-10,D,1,$75.18
General Electric (GE),GE,2017-10-10,D,4,$23.36
Honeywell (HON),HON,2017-10-10,D,2,$143.31
Intel (INTC),INTC,2017-10-10,D,1,$39.65
JPMorgan Chase (JPM),JPM,2017-10-10,D,1,$97.13
NVIDIA (NVDA),NVDA,2017-10-10,D,1,$188.93
Procter & Gamble (PG),PG,2017-10-10,D,1,$91.62
Qualcomm (QCOM),QCOM,2017-10-10,D,2,$53.87
Smith & Nephew (SNN),SNN,2017-10-10,D,2,$37.81
Tellurian (TELL),TELL,2017-10-10,I,1,$11.20
Workday (WDAY),WDAY,2017-10-10,I,1,$108.31
Colgate-Palmolive (CL),CL,2017-10-11,D,1,$74.73
Columbia Sportswear (COLM),COLM,2017-10-11,D,4,$60.41
Johnson & Johnson (JNJ),JNJ,2017-10-11,D,1,$136.65
Kroger (KR),KR,2017-10-11,D,2,$20.78
McDonald's (MCD),MCD,2017-10-11,D,1,$163.15
Nike (NKE),NKE,2017-10-11,D,4,$51.03
PayPal (PYPL),PYPL,2017-10-11,D,2,$67.78
Seattle Genetics (SGEN),SGEN,2017-10-11,I,1,$61.47
Under Armour (UAA),UAA,2017-10-11,D,4,$16.52
VF Corp (VFC),VFC,2017-10-11,D,2,$64.35
Venator Materials (VNTR),VNTR,2017-10-11,F,1,$24.00
Walmart (WMT),WMT,2017-10-11,F,1,$85.73
Clorox (CLX),CLX,2017-10-12,D,1,$130.73
Domino's Pizza (DPZ),DPZ,2017-10-12,I,1,$201.03
Estee Lauder (EL),EL,2017-10-12,D,1,$109.49
FedEx (FDX),FDX,2017-10-12,D,2,$225.06
J. Jill (JILL),JILL,2017-10-12,D,5,$4.86
JPMorgan Chase (JPM),JPM,2017-10-12,D,2,$95.99
LKQ Corp (LKQ),LKQ,2017-10-12,F,1,$37.17
Micron Technology (MU),MU,2017-10-12,D,1,$40.58
Procter & Gamble (PG),PG,2017-10-12,D,4,$92.15
Unilever (UL),UL,2017-10-12,D,1,$59.35
Ulta Beauty (ULTA),ULTA,2017-10-12,D,4,$190.16
Apple (AAPL),AAPL,2017-10-13,D,1,$156.99
Athenex (ATNX),ATNX,2017-10-13,M,2,$17.43
American Express (AXP),AXP,2017-10-13,D,4,$92.86
Eros International (EROS),EROS,2017-10-13,M,5,$14.75
Extreme Networks (EXTR),EXTR,2017-10-13,M,5,$12.14
Meta (FB),FB,2017-10-13,D,1,$173.74
General Electric (GE),GE,2017-10-13,D,5,$22.98
Goldman Sachs (GS),GS,2017-10-13,D,1,$238.53
Honeywell (HON),HON,2017-10-13,D,2,$143.37
HP (HPQ),HPQ,2017-10-13,I,1,$21.71
IBM (IBM),IBM,2017-10-13,D,4,$147.10
Johnson & Johnson (JNJ),JNJ,2017-10-13,D,1,$136.43
Lam Research (LRCX),LRCX,2017-10-13,D,1,$189.90
Mastercard (MA),MA,2017-10-13,D,1,$147.34
Morgan Stanley (MS),MS,2017-10-13,D,1,$48.30
Netflix (NFLX),NFLX,2017-10-13,D,1,$199.49
Procter & Gamble (PG),PG,2017-10-13,D,2,$93.04
PayPal (PYPL),PYPL,2017-10-13,D,1,$68.66
Schlumberger (SLB),SLB,2017-10-13,D,2,$67.17
Texas Instruments (TXN),TXN,2017-10-13,F,1,$93.59
United Continental (UAL),UAL,2017-10-13,D,1,$67.57
UnitedHealth Group (UNH),UNH,2017-10-13,D,4,$192.52
United Rentals (URI),URI,2017-10-13,D,1,$144.21
Visa (V),V,2017-10-13,D,1,$108.66
Verizon (VZ),VZ,2017-10-13,D,4,$47.86
Apple (AAPL),AAPL,2017-10-16,D,1,$159.88
Autodesk (ADSK),ADSK,2017-10-16,D,1,$119.20
Citigroup (C),C,2017-10-16,D,1,$71.77
Caterpillar (CAT),CAT,2017-10-16,D,1,$131.47
CoreSite Realty (COR),COR,2017-10-16,D,1,$111.76
Cintas (CTAS),CTAS,2017-10-16,F,1,$151.22
Eaton (ETN),ETN,2017-10-16,D,1,$79.23
FedEx (FDX),FDX,2017-10-16,D,1,$221.35
First Horizon National (FHN),FHN,2017-10-16,I,1,$19.27
General Motors (GM),GM,2017-10-16,F,1,$45.76
Nordstrom (JWN),JWN,2017-10-16,D,4,$40.40
3M (MMM),MMM,2017-10-16,D,1,$218.72
Netflix (NFLX),NFLX,2017-10-16,D,1,$202.68
Pepsico (PEP),PEP,2017-10-16,D,1,$113.57
Red Hat (RHT),RHT,2017-10-16,D,1,$120.89
Ulta Beauty (ULTA),ULTA,2017-10-16,D,4,$193.70
Wells Fargo (WFC),WFC,2017-10-16,D,2,$53.80
XPO Logistics (XPO),XPO,2017-10-16,D,1,$66.74
General Mills (GIS),GIS,2017-10-17,D,5,$51.70
General Motors (GM),GM,2017-10-17,D,1,$45.02
Johnson & Johnson (JNJ),JNJ,2017-10-17,D,1,$140.79
JPMorgan Chase (JPM),JPM,2017-10-17,D,1,$97.62
Kraft Heinz (KHC),KHC,2017-10-17,D,5,$77.54
Morgan Stanley (MS),MS,2017-10-17,D,1,$49.12
Netflix (NFLX),NFLX,2017-10-17,F,1,$199.48
RH (RH),RH,2017-10-17,D,1,$78.82
JM Smucker (SJM),SJM,2017-10-17,D,5,$104.65
Constellation Brands (STZ),STZ,2017-10-17,D,1,$213.64
T-Mobile US (TMUS),TMUS,2017-10-17,D,1,$60.94
Tesla (TSLA),TSLA,2017-10-17,D,2,$355.75
UnitedHealth Group (UNH),UNH,2017-10-17,D,1,$203.89
Amazon (AMZN),AMZN,2017-10-18,D,1,$997.00
BioMarin (BMRN),BMRN,2017-10-18,I,1,$88.62
Centene (CNC),CNC,2017-10-18,D,1,$93.54
Meta (FB),FB,2017-10-18,D,1,$176.03
IBM (IBM),IBM,2017-10-18,I,1,$159.53
Johnson & Johnson (JNJ),JNJ,2017-10-18,F,1,$140.68
JPMorgan Chase (JPM),JPM,2017-10-18,D,1,$97.99
Lockheed Martin (LMT),LMT,2017-10-18,D,1,$315.57
Merck (MRK),MRK,2017-10-18,D,1,$63.51
Netflix (NFLX),NFLX,2017-10-18,D,1,$195.54
Northrop Grumman (NOC),NOC,2017-10-18,D,1,$292.00
Raytheon (RTN),RTN,2017-10-18,D,1,$187.23
UnitedHealth Group (UNH),UNH,2017-10-18,D,1,$205.23
Lam Research (LRCX),LRCX,2017-10-19,D,1,$200.98
Skyworks Solutions (SWKS),SWKS,2017-10-19,I,1,$103.32
Winnebago Industries (WGO),WGO,2017-10-19,I,1,$45.85
AbbVie (ABBV),ABBV,2017-10-20,D,1,$96.10
Amazon (AMZN),AMZN,2017-10-20,D,1,$982.91
