Company,Symbol,Date,Segment,Call,Price
CenturyLink (CTL),CTL,2018-06-18,L,4,$18.13
Dropbox (DBX),DBX,2018-06-18,D,1,$42.00
DocuSign (DOCU),DOCU,2018-06-18,D,4,$63.90
Ford Motor (F),F,2018-06-18,D,1,$11.99
Genpact (G),G,2018-06-18,D,1,$30.84
Goldman Sachs (GS),GS,2018-06-18,D,1,$231.39
ICU Medical (ICUI),ICUI,2018-06-18,L,1,$301.80
JD.com (JD),JD,2018-06-18,L,1,$43.76
Johnson & Johnson (JNJ),JNJ,2018-06-18,D,1,$121.32
Lennar (LEN),LEN,2018-06-18,D,1,$51.97
3M (MMM),MMM,2018-06-18,D,1,$204.17
Momo (MOMO),MOMO,2018-06-18,L,5,$53.13
Okta (OKTA),OKTA,2018-06-18,D,2,$55.00
Pivotal Software (PVTL),PVTL,2018-06-18,D,4,$27.84
Praxair (PX),PX,2018-06-18,L,1,$158.47
AT&T (T),T,2018-06-18,L,2,$32.19
Twitter (TWTR),TWTR,2018-06-18,D,1,$46.00
Verizon (VZ),VZ,2018-06-18,L,2,$47.46
Walmart (WMT),WMT,2018-06-18,D,1,$83.00
Intrexon (XON),XON,2018-06-18,L,2,$16.46
ZScaler (ZS),ZS,2018-06-18,D,4,$40.40
Zuora (ZUO),ZUO,2018-06-18,D,2,$37.09
AGNC Investment (AGNC),AGNC,2018-06-19,L,5,$18.99
Box (BOX),BOX,2018-06-19,L,1,$28.15
Citigroup (C),C,2018-06-19,D,1,$66.78
Carrizo Oil & Gas (CRZO),CRZO,2018-06-19,I,1,$28.36
CVS Health (CVS),CVS,2018-06-19,D,1,$70.77
Exelixis (EXEL),EXEL,2018-06-19,L,1,$19.83
Flagstar Bancorp (FBC),FBC,2018-06-19,L,1,$35.85
FedEx (FDX),FDX,2018-06-19,D,4,$258.39
Kratos Defense & Security (KTOS),KTOS,2018-06-19,L,5,$11.35
MSCI (MSCI),MSCI,2018-06-19,L,1,$171.76
Optinose (OPTN),OPTN,2018-06-19,I,1,$24.47
PPL Corp (PPL),PPL,2018-06-19,L,1,$27.26
Starbucks (SBUX),SBUX,2018-06-19,D,4,$57.43
SemGroup (SEMG),SEMG,2018-06-19,L,4,$25.00
Sirius XM Radio (SIRI),SIRI,2018-06-19,L,1,$7.47
Molson Coors (TAP),TAP,2018-06-19,L,4,$67.62
Tesla (TSLA),TSLA,2018-06-19,D,1,$352.55
Walgreens Boots Alliance (WBA),WBA,2018-06-19,D,1,$64.61
Aimmune Therapeutics (AIMT),AIMT,2018-06-20,I,1,$30.20
Bristol-Myers Squibb (BMY),BMY,2018-06-20,L,2,$54.25
Cognex (CGNX),CGNX,2018-06-20,L,5,$45.47
Chegg (CHGG),CHGG,2018-06-20,L,4,$29.42
Walt Disney (DIS),DIS,2018-06-20,D,2,$107.15
Emerson Electric (EMR),EMR,2018-06-20,L,1,$70.39
Meta (FB),FB,2018-06-20,D,1,$202.00
FireEye (FEYE),FEYE,2018-06-20,L,2,$16.94
General Electric (GE),GE,2018-06-20,F,4,$12.88
H&R Block (HRB),HRB,2018-06-20,F,5,$24.07
Intuit (INTU),INTU,2018-06-20,F,1,$213.52
Netflix (NFLX),NFLX,2018-06-20,D,1,$416.76
NovoCure (NVCR),NVCR,2018-06-20,L,1,$31.10
Oracle (ORCL),ORCL,2018-06-20,D,4,$42.82
Palo Alto Networks (PANW),PANW,2018-06-20,L,1,$215.44
Proofpoint (PFPT),PFPT,2018-06-20,L,1,$124.71
PayPal (PYPL),PYPL,2018-06-20,D,1,$85.95
Starbucks (SBUX),SBUX,2018-06-20,D,4,$52.22
Spotify (SPOT),SPOT,2018-06-20,D,1,$176.40
Block (SQ),SQ,2018-06-20,D,1,$67.59
Thor Industries (THO),THO,2018-06-20,D,1,$104.76
Twitter (TWTR),TWTR,2018-06-20,D,1,$46.13
Under Armour (UAA),UAA,2018-06-20,L,1,$23.11
Winnebago Industries (WGO),WGO,2018-06-20,D,2,$46.35
Williams-Sonoma (WSM),WSM,2018-06-20,I,1,$64.55
Willis Towers Watson (WTW),WTW,2018-06-20,L,4,$103.09
Air Products and Chemical (APD),APD,2018-06-21,L,1,$156.47
Bluebird Bio (BLUE),BLUE,2018-06-21,L,5,$187.35
Darden Restaurants (DRI),DRI,2018-06-21,D,4,$107.06
DowDuPont (DWDP),DWDP,2018-06-21,D,1,$65.28
First Commonwealth Financ (FCF),FCF,2018-06-21,L,5,$16.19
Federal Realty Investment (FRT),FRT,2018-06-21,L,1,$123.69
Intel (INTC),INTC,2018-06-21,D,1,$52.19
Kraft Heinz (KHC),KHC,2018-06-21,L,2,$62.57
Kroger (KR),KR,2018-06-21,D,2,$28.73
3M (MMM),MMM,2018-06-21,D,1,$195.52
Micron Technology (MU),MU,2018-06-21,F,1,$59.44
Okta (OKTA),OKTA,2018-06-21,I,1,$53.22
Regeneron Pharmaceuticals (REGN),REGN,2018-06-21,L,1,$329.04
STORE Capital (STOR),STOR,2018-06-21,L,4,$27.16
United Technologies (UTX),UTX,2018-06-21,D,1,$123.48
VF Corp (VFC),VFC,2018-06-21,L,4,$82.94
Wheaton Precious Metals (WPM),WPM,2018-06-21,L,1,$21.42
Cimarex Energy (XEC),XEC,2018-06-21,L,1,$93.77
Accenture (ACN),ACN,2018-06-22,D,2,$159.63
Albemarle (ALB),ALB,2018-06-22,L,1,$93.46
Bed Bath & Beyond (BBBY),BBBY,2018-06-22,D,4,$20.07
Citigroup (C),C,2018-06-22,D,1,$67.20
ConAgra Foods (CAG),CAG,2018-06-22,D,1,$38.55
Carbonite (CARB),CARB,2018-06-22,L,5,$36.80
Carnival (CCL),CCL,2018-06-22,D,2,$63.53
Cronos Group (CRON),CRON,2018-06-22,L,4,$7.24
CRISPR Therapeutics (CRSP),CRSP,2018-06-22,L,1,$62.78
Entergy (ETR),ETR,2018-06-22,I,1,$80.21
Meta (FB),FB,2018-06-22,L,2,$201.74
Gilead Sciences (GILD),GILD,2018-06-22,L,2,$71.07
General Mills (GIS),GIS,2018-06-22,D,2,$45.22
Iron Mountain (IRM),IRM,2018-06-22,L,1,$35.00
Lennar (LEN),LEN,2018-06-22,D,4,$51.20
Moody's (MCO),MCO,2018-06-22,L,1,$172.41
McCormick (MKC),MKC,2018-06-22,D,1,$106.09
Paychex (PAYX),PAYX,2018-06-22,D,2,$70.22
Prudential (PRU),PRU,2018-06-22,L,1,$96.50
Red Hat (RHT),RHT,2018-06-22,I,1,$142.14
Snap (SNAP),SNAP,2018-06-22,L,5,$13.20
Constellation Brands (STZ),STZ,2018-06-22,D,2,$231.52
TrustCo Bank (TRST),TRST,2018-06-22,L,1,$9.10
Twitter (TWTR),TWTR,2018-06-22,L,2,$45.88
Valeant Pharmaceuticals (VRX),VRX,2018-06-22,L,1,$24.27
Walgreens Boots Alliance (WBA),WBA,2018-06-22,D,2,$67.61
Adobe Systems (ADBE),ADBE,2018-07-05,L,1,$244.18
Blackberry (BB),BB,2018-07-05,L,2,$9.80
Bilibili (BILI),BILI,2018-07-05,D,4,$12.90
Dropbox (DBX),DBX,2018-07-05,D,1,$31.46
Enbridge (ENB),ENB,2018-07-05,L,1,$35.10
Meta (FB),FB,2018-07-05,D,1,$198.45
FedEx (FDX),FDX,2018-07-05,L,1,$228.58
iQIYI (IQ),IQ,2018-07-05,D,4,$31.19
Jack Henry & Associates (JKHY),JKHY,2018-07-05,L,1,$132.61
KB Home (KBH),KBH,2018-07-05,D,2,$26.48
Kraft Heinz (KHC),KHC,2018-07-05,L,1,$63.95
Kinder Morgan (KMI),KMI,2018-07-05,L,4,$17.58
McCormick (MKC),MKC,2018-07-05,D,2,$118.12
Herman Miller (MLHR),MLHR,2018-07-05,D,2,$38.75
Magellan Midstream Partne (MMP),MMP,2018-07-05,L,1,$68.10
Marathon Petroleum (MPC),MPC,2018-07-05,L,1,$69.60
Netflix (NFLX),NFLX,2018-07-05,D,1,$398.39
Paychex (PAYX),PAYX,2018-07-05,I,1,$69.08
Starbucks (SBUX),SBUX,2018-07-05,D,4,$48.61
Shake Shack (SHAK),SHAK,2018-07-05,L,2,$65.26
Spotify (SPOT),SPOT,2018-07-05,D,1,$176.44
Twitter (TWTR),TWTR,2018-07-05,D,1,$45.06
Zuora (ZUO),ZUO,2018-07-05,D,2,$26.74
Alibaba (BABA),BABA,2018-07-06,L,1,$192.27
Baidu.com (BIDU),BIDU,2018-07-06,L,1,$251.77
Citigroup (C),C,2018-07-06,D,1,$67.14
ConAgra Foods (CAG),CAG,2018-07-06,F,1,$35.73
Cara Therapeutics (CARA),CARA,2018-07-06,L,1,$20.00
CytoSorbents (CTSO),CTSO,2018-07-06,M,2,$11.50
FactSet Research Systems (FDS),FDS,2018-07-06,L,1,$201.63
General Electric (GE),GE,2018-07-06,F,1,$13.85
General Mills (GIS),GIS,2018-07-06,D,2,$45.04
HP (HPQ),HPQ,2018-07-06,L,1,$23.01
IBM (IBM),IBM,2018-07-06,L,2,$142.48
Installed Building Produc (IBP),IBP,2018-07-06,M,4,$56.15
JPMorgan Chase (JPM),JPM,2018-07-06,D,2,$104.06
Nordstrom (JWN),JWN,2018-07-06,D,4,$53.95
Merck (MRK),MRK,2018-07-06,L,1,$62.20
Annaly Capital (NLY),NLY,2018-07-06,L,5,$10.52
Pepsico (PEP),PEP,2018-07-06,D,2,$109.56
PNC Financial (PNC),PNC,2018-07-06,D,2,$136.00
PPG Industries (PPG),PPG,2018-07-06,L,5,$103.00
Sunrun (RUN),RUN,2018-07-06,M,2,$15.49
Smart Global Holdings (SGH),SGH,2018-07-06,L,5,$31.23
Schlumberger (SLB),SLB,2018-07-06,D,1,$67.03
Wells Fargo (WFC),WFC,2018-07-06,D,2,$55.89
Yirendai (YRD),YRD,2018-07-06,L,5,$21.16
Boeing (BA),BA,2018-07-09,D,1,$341.92
Bank of America (BAC),BAC,2018-07-09,D,2,$29.05
BB&T Bank (BBT),BBT,2018-07-09,L,1,$52.58
Citigroup (C),C,2018-07-09,D,1,$68.94
Caterpillar (CAT),CAT,2018-07-09,D,2,$140.97
Celgene (CELG),CELG,2018-07-09,L,1,$83.85
Salesforce (CRM),CRM,2018-07-09,L,1,$141.76
Editas Medicine (EDIT),EDIT,2018-07-09,L,1,$38.39
Emerson Electric (EMR),EMR,2018-07-09,D,1,$70.84
FedEx (FDX),FDX,2018-07-09,D,2,$234.94
General Electric (GE),GE,2018-07-09,D,1,$13.95
Barrick Gold (GOLD),GOLD,2018-07-09,L,1,$76.02
Hasbro (HAS),HAS,2018-07-09,F,1,$96.74
Home Depot (HD),HD,2018-07-09,L,1,$196.08
JPMorgan Chase (JPM),JPM,2018-07-09,D,2,$107.28
Kirkland Lake (KL),KL,2018-07-09,L,4,$22.24
Southwest Airlines (LUV),LUV,2018-07-09,L,1,$53.26
Mattel (MAT),MAT,2018-07-09,D,4,$17.62
MongoDB (MDB),MDB,2018-07-09,I,1,$52.91
3M (MMM),MMM,2018-07-09,D,1,$200.53
Morgan Stanley (MS),MS,2018-07-09,D,2,$48.41
Prudential (PRU),PRU,2018-07-09,L,1,$97.67
RPM International (RPM),RPM,2018-07-09,L,1,$60.36
SolarEdge Technologies (SEDG),SEDG,2018-07-09,L,1,$54.30
Stitch Fix (SFIX),SFIX,2018-07-09,F,1,$31.12
Smartsheet (SMAR),SMAR,2018-07-09,L,4,$23.36
United Parcel Service (UPS),UPS,2018-07-09,D,1,$108.59
United Rentals (URI),URI,2018-07-09,D,1,$155.11
United Technologies (UTX),UTX,2018-07-09,D,1,$126.68
Wynn Resorts (WYNN),WYNN,2018-07-09,D,1,$160.13
Allergan (AGN),AGN,2018-07-10,F,4,$175.95
Albemarle (ALB),ALB,2018-07-10,L,1,$95.81
CBRL Group (CBRL),CBRL,2018-07-10,L,4,$158.29
Core Labs (CLB),CLB,2018-07-10,I,1,$119.67
CSX (CSX),CSX,2018-07-10,L,1,$66.05
Darden Restaurants (DRI),DRI,2018-07-10,L,1,$109.80
LM Ericsson (ERIC),ERIC,2018-07-10,L,1,$7.81
GeoPark (GPRK),GPRK,2018-07-10,L,1,$19.68
Goodyear Tire & Rubber (GT),GT,2018-07-10,L,5,$23.84
Jack Henry & Associates (JKHY),JKHY,2018-07-10,F,1,$134.25
McDonald's (MCD),MCD,2018-07-10,L,1,$160.62
Pepsico (PEP),PEP,2018-07-10,F,1,$112.89
PayPal (PYPL),PYPL,2018-07-10,L,1,$86.17
Sonic (SONC),SONC,2018-07-10,L,1,$34.96
Union Pacific (UNP),UNP,2018-07-10,L,1,$144.11
U.S. Concrete (USCR),USCR,2018-07-10,L,5,$51.50
American Airlines (AAL),AAL,2018-07-11,D,4,$35.96
Axon Enterprise (AAXN),AAXN,2018-07-11,L,1,$66.96
Boeing (BA),BA,2018-07-11,D,4,$340.60
Bank of Nova Scotia (BNS),BNS,2018-07-11,L,1,$56.81
Caterpillar (CAT),CAT,2018-07-11,D,4,$136.76
Canopy Growth (CGC),CGC,2018-07-11,I,1,$29.59
Cisco Systems (CSCO),CSCO,2018-07-11,L,1,$42.57
Meta (FB),FB,2018-07-11,D,1,$202.54
Herbalife (HLF),HLF,2018-07-11,L,5,$53.90
Honeywell (HON),HON,2018-07-11,D,4,$144.52
Lockheed Martin (LMT),LMT,2018-07-11,D,2,$306.58
Mastercard (MA),MA,2018-07-11,D,1,$203.84
3M (MMM),MMM,2018-07-11,D,4,$197.68
Netflix (NFLX),NFLX,2018-07-11,D,1,$418.65
Northrop Grumman (NOC),NOC,2018-07-11,D,2,$311.77
Palo Alto Networks (PANW),PANW,2018-07-11,D,1,$212.79
Proofpoint (PFPT),PFPT,2018-07-11,D,1,$122.02
Procter & Gamble (PG),PG,2018-07-11,L,1,$79.16
Roku (ROKU),ROKU,2018-07-11,L,1,$45.91
Raytheon (RTN),RTN,2018-07-11,D,2,$194.03
Seattle Genetics (SGEN),SGEN,2018-07-11,L,1,$69.44
Under Armour (UAA),UAA,2018-07-11,L,1,$22.19
Visa (V),V,2018-07-11,D,1,$138.15
VMware (VMW),VMW,2018-07-11,I,1,$153.59
Apple (AAPL),AAPL,2018-07-12,D,1,$191.03
Adobe Systems (ADBE),ADBE,2018-07-12,D,1,$254.87
Broadcom (AVGO),AVGO,2018-07-12,D,4,$209.98
Boyd Gaming (BYD),BYD,2018-07-12,D,1,$38.19
Churchill Downs (CHDN),CHDN,2018-07-12,D,1,$302.45
CIGNA (CI),CI,2018-07-12,L,1,$172.96
Cloudera (CLDR),CLDR,2018-07-12,L,5,$15.03
Electronic Arts (EA),EA,2018-07-12,D,1,$148.61
Meta (FB),FB,2018-07-12,D,1,$206.92
Johnson & Johnson (JNJ),JNJ,2018-07-12,D,1,$127.76
Lam Research (LRCX),LRCX,2018-07-12,L,4,$171.32
Las Vegas Sands (LVS),LVS,2018-07-12,D,4,$73.18
Mastercard (MA),MA,2018-07-12,D,1,$207.78
MGM Resorts (MGM),MGM,2018-07-12,D,3,$30.50
NextEra Energy (NEE),NEE,2018-07-12,L,1,$168.49
Netflix (NFLX),NFLX,2018-07-12,D,4,$413.50
ServiceNow (NOW),NOW,2018-07-12,D,1,$194.66
Penn National Gaming (PENN),PENN,2018-07-12,D,1,$36.45
Sage Therapeutics (SAGE),SAGE,2018-07-12,I,1,$167.79
Skechers USA (SKX),SKX,2018-07-12,L,3,$30.96
Splunk (SPLK),SPLK,2018-07-12,D,1,$105.94
Sociedad Quimica (SQM),SQM,2018-07-12,L,4,$48.69
Take-Two Interactive (TTWO),TTWO,2018-07-12,D,1,$126.24
Visa (V),V,2018-07-12,D,1,$139.90
VICI Properties (VICI),VICI,2018-07-12,D,1,$20.94
VMware (VMW),VMW,2018-07-12,L,1,$155.27
Vistra Energy (VST),VST,2018-07-12,I,1,$23.19
West Pharmaceutical Servi (WST),WST,2018-07-12,L,4,$100.58
World Wrestling Entertain (WWE),WWE,2018-07-12,L,1,$74.54
Wynn Resorts (WYNN),WYNN,2018-07-12,D,4,$164.53
Abiomed (ABMD),ABMD,2018-07-16,L,1,$419.38
Barrick Gold (ABX),ABX,2018-07-16,L,4,$12.82
Boeing (BA),BA,2018-07-16,F,1,$356.10
Bank of America (BAC),BAC,2018-07-16,I,1,$29.78
Citigroup (C),C,2018-07-16,D,1,$69.46
Chesapeake Energy (CHK),CHK,2018-07-16,L,5,$4.90
Dynavax Technologies (DVAX),DVAX,2018-07-16,L,1,$14.65
Enbridge (ENB),ENB,2018-07-16,I,1,$35.36
General Electric (GE),GE,2018-07-16,D,2,$13.90
SPDR Gold Shares (GLD),GLD,2018-07-16,L,1,$117.55
Honeywell (HON),HON,2018-07-16,D,2,$146.40
JPMorgan Chase (JPM),JPM,2018-07-16,D,1,$110.58
McCormick (MKC),MKC,2018-07-16,F,1,$118.47
Netflix (NFLX),NFLX,2018-07-16,D,2,$400.48
Pfizer (PFE),PFE,2018-07-16,D,4,$37.38
Children's Place (PLCE),PLCE,2018-07-16,L,1,$115.25
Wells Fargo (WFC),WFC,2018-07-16,D,1,$56.99
Zebra Technologies (ZBRA),ZBRA,2018-07-16,L,1,$146.80
Applied Materials (AMAT),AMAT,2018-07-17,L,1,$47.30
Bed Bath & Beyond (BBBY),BBBY,2018-07-17,F,4,$19.13
Buckeye Partners (BPL),BPL,2018-07-17,L,5,$34.95
Cardinal Health (CAH),CAH,2018-07-17,L,1,$49.97
Celgene (CELG),CELG,2018-07-17,D,2,$85.85
Deutsche Bank (DB),DB,2018-07-17,L,4,$11.87
ForeScout (FSCT),FSCT,2018-07-17,L,1,$36.45
Gilead Sciences (GILD),GILD,2018-07-17,D,2,$77.20
Canada Goose (GOOS),GOOS,2018-07-17,F,1,$63.60
Honeywell (HON),HON,2018-07-17,D,2,$148.49
Illumina (ILMN),ILMN,2018-07-17,D,1,$305.49
Illinois Tool Works (ITW),ITW,2018-07-17,L,1,$143.20
Johnson & Johnson (JNJ),JNJ,2018-07-17,D,2,$129.11
Lennar (LEN),LEN,2018-07-17,D,2,$55.55
Lululemon Athletica (LULU),LULU,2018-07-17,F,1,$129.45
Netflix (NFLX),NFLX,2018-07-17,D,1,$379.48
Opko Health (OPK),OPK,2018-07-17,L,4,$6.29
Palo Alto Networks (PANW),PANW,2018-07-17,L,1,$216.58
Proofpoint (PFPT),PFPT,2018-07-17,L,1,$127.28
Urban Outfitters (URBN),URBN,2018-07-17,F,1,$45.92
Wayfair (W),W,2018-07-17,F,4,$124.65
Williams-Sonoma (WSM),WSM,2018-07-17,F,1,$61.93
Advanced Micro Devices (AMD),AMD,2018-07-18,L,1,$16.85
Apache (APA),APA,2018-07-18,L,4,$44.46
Citigroup (C),C,2018-07-18,D,2,$69.85
Carnival (CCL),CCL,2018-07-18,L,1,$59.53
CSX (CSX),CSX,2018-07-18,D,1,$69.00
D R Horton (DHI),DHI,2018-07-18,D,2,$43.25
Ford Motor (F),F,2018-07-18,D,2,$10.87
First Horizon National (FHN),FHN,2018-07-18,I,1,$17.03
Federal Realty Investment (FRT),FRT,2018-07-18,F,1,$123.16
General Motors (GM),GM,2018-07-18,D,2,$39.87
Goldman Sachs (GS),GS,2018-07-18,D,2,$231.24
IBM (IBM),IBM,2018-07-18,I,1,$144.52
Iridium Communications (IRDM),IRDM,2018-07-18,L,4,$17.90
Lennar (LEN),LEN,2018-07-18,D,2,$55.17
Netflix (NFLX),NFLX,2018-07-18,D,2,$375.13
Pennsylvania Real Estate  (PEI),PEI,2018-07-18,F,1,$10.63
Simon Property Group (SPG),SPG,2018-07-18,F,1,$170.72
Twilio (TWLO),TWLO,2018-07-18,L,1,$63.96
United Continental (UAL),UAL,2018-07-18,D,1,$79.00
Alcoa (AA),AA,2018-07-19,D,4,$41.56
Abbott Laboratories (ABT),ABT,2018-07-19,M,1,$63.78
AtriCure (ATRC),ATRC,2018-07-19,M,1,$29.32
Biogen Idec (BIIB),BIIB,2018-07-19,L,2,$358.11
BlackRock (BLK),BLK,2018-07-19,L,1,$504.89
Danaher (DHR),DHR,2018-07-19,D,1,$103.20
Walt Disney (DIS),DIS,2018-07-19,D,1,$112.13
Domino's Pizza (DPZ),DPZ,2018-07-19,I,1,$276.75
Dexcom (DXCM),DXCM,2018-07-19,M,1,$102.54
Five Below (FIVE),FIVE,2018-07-19,D,2,$107.93
IBM (IBM),IBM,2018-07-19,D,1,$149.24
Lockheed Martin (LMT),LMT,2018-07-19,L,2,$319.60
Live Oak Bancshares (LOB),LOB,2018-07-19,M,1,$31.95
Mastercard (MA),MA,2018-07-19,D,1,$206.06
Nucor (NUE),NUE,2018-07-19,I,1,$64.67
PayPal (PYPL),PYPL,2018-07-19,D,1,$87.38
Regions Financial (RF),RF,2018-07-19,L,1,$17.62
Raytheon (RTN),RTN,2018-07-19,L,1,$201.37
Senseonics (SENS),SENS,2018-07-19,M,4,$3.87
Block (SQ),SQ,2018-07-19,D,1,$70.32
Target (TGT),TGT,2018-07-19,L,1,$78.46
Union Pacific (UNP),UNP,2018-07-19,D,4,$140.41
US Bancorp (USB),USB,2018-07-19,L,1,$51.36
Visa (V),V,2018-07-19,D,1,$140.13
Axon Enterprise (AAXN),AAXN,2018-07-23,L,4,$74.89
Abbott Laboratories (ABT),ABT,2018-07-23,F,1,$63.20
Estee Lauder (EL),EL,2018-07-23,L,1,$141.39
General Electric (GE),GE,2018-07-23,D,4,$12.99
Halliburton (HAL),HAL,2018-07-23,D,4,$41.54
Hasbro (HAS),HAS,2018-07-23,I,1,$106.04
Honeywell (HON),HON,2018-07-23,D,1,$153.70
HP (HPQ),HPQ,2018-07-23,L,1,$23.04
Illinois Tool Works (ITW),ITW,2018-07-23,D,5,$136.26
JPMorgan Chase (JPM),JPM,2018-07-23,D,1,$113.35
Mattel (MAT),MAT,2018-07-23,D,5,$16.59
McCormick (MKC),MKC,2018-07-23,I,1,$117.20
Microsoft (MSFT),MSFT,2018-07-23,D,1,$107.97
Vail Resorts (MTN),MTN,2018-07-23,L,1,$287.02
Primerica (PRI),PRI,2018-07-23,L,1,$110.05
Boston Beer (SAM),SAM,2018-07-23,L,5,$327.15
Schlumberger (SLB),SLB,2018-07-23,D,1,$65.74
Skyworks Solutions (SWKS),SWKS,2018-07-23,D,4,$96.44
UnitedHealth Group (UNH),UNH,2018-07-23,D,1,$252.74
BP (BP),BP,2018-07-24,L,1,$44.82
Columbia Financial (CLBK),CLBK,2018-07-24,L,4,$16.62
Centene (CNC),CNC,2018-07-24,I,1,$130.00
Salesforce (CRM),CRM,2018-07-24,D,2,$146.00
Danaher (DHR),DHR,2018-07-24,F,1,$103.55
Fortive (FTV),FTV,2018-07-24,D,1,$77.41
JPMorgan Chase (JPM),JPM,2018-07-24,L,1,$114.15
Kraft Heinz (KHC),KHC,2018-07-24,L,4,$59.67
Coca-Cola (KO),KO,2018-07-24,L,2,$45.26
3M (MMM),MMM,2018-07-24,D,1,$200.68
Nike (NKE),NKE,2018-07-24,L,1,$75.53
Royal Dutch Shell (RDS.B),RDS.B,2018-07-24,L,4,$73.41
Scotts Miracle-Gro (SMG),SMG,2018-07-24,L,5,$80.08
World Wrestling Entertain (WWE),WWE,2018-07-24,L,1,$81.03
Wolverine World Wide (WWW),WWW,2018-07-24,L,4,$35.53
Allergan (AGN),AGN,2018-07-30,L,4,$183.99
Advanced Micro Devices (AMD),AMD,2018-07-30,D,1,$19.42
Chubb (CB),CB,2018-07-30,I,1,$139.85
Expedia (EXPE),EXPE,2018-07-30,D,1,$134.81
Meta (FB),FB,2018-07-30,D,4,$171.06
Honeywell (HON),HON,2018-07-30,D,1,$156.92
Ingersoll-Rand (IR),IR,2018-07-30,D,1,$97.22
Lam Research (LRCX),LRCX,2018-07-30,I,1,$187.84
Microsoft (MSFT),MSFT,2018-07-30,D,1,$105.37
NXP Semiconductors (NXPI),NXPI,2018-07-30,F,1,$94.83
Principal Financial Group (PFG),PFG,2018-07-30,L,1,$58.27
Procter & Gamble (PG),PG,2018-07-30,L,2,$80.20
Six Flags (SIX),SIX,2018-07-30,L,1,$64.45
Twitter (TWTR),TWTR,2018-07-30,D,4,$31.38
United Technologies (UTX),UTX,2018-07-30,D,1,$133.10
Western Digital (WDC),WDC,2018-07-30,L,4,$70.03
Apple (AAPL),AAPL,2018-07-31,F,1,$190.29
Abbott Laboratories (ABT),ABT,2018-07-31,L,1,$65.54
Automatic Data Processing (ADP),ADP,2018-07-31,D,1,$134.99
Costco (COST),COST,2018-07-31,D,1,$218.71
Cintas (CTAS),CTAS,2018-07-31,D,1,$204.48
Cypress Semiconductor (CY),CY,2018-07-31,I,1,$17.81
Evolent Health (EVH),EVH,2018-07-31,L,4,$20.20
Home Depot (HD),HD,2018-07-31,D,1,$197.52
Honeywell (HON),HON,2018-07-31,D,2,$159.65
Idexx Laboratories (IDXX),IDXX,2018-07-31,L,1,$244.93
3M (MMM),MMM,2018-07-31,D,2,$212.32
Paychex (PAYX),PAYX,2018-07-31,D,1,$69.02
Pool Corp (POOL),POOL,2018-07-31,I,1,$153.25
Target (TGT),TGT,2018-07-31,D,1,$80.68
Triton (TRTN),TRTN,2018-07-31,L,1,$35.20
UnitedHealth Group (UNH),UNH,2018-07-31,L,1,$253.22
United Technologies (UTX),UTX,2018-07-31,D,2,$135.74
Western Gas Partners (WES),WES,2018-07-31,L,1,$51.13
Walmart (WMT),WMT,2018-07-31,D,1,$89.23
Zimmer Biomet (ZBH),ZBH,2018-07-31,L,1,$125.52
Applied Optoelectronics (AAOI),AAOI,2018-08-01,L,5,$37.40
Apple (AAPL),AAPL,2018-08-01,F,1,$201.50
AGCO (AGCO),AGCO,2018-08-01,I,1,$61.59
AGNC Investment (AGNC),AGNC,2018-08-01,L,5,$18.93
Activision Blizzard (ATVI),ATVI,2018-08-01,D,1,$73.08
ConAgra Foods (CAG),CAG,2018-08-01,D,1,$36.36
Dropbox (DBX),DBX,2018-08-01,L,1,$27.81
Walt Disney (DIS),DIS,2018-08-01,D,1,$112.97
Desktop Metal (DM),DM,2018-08-01,L,1,$14.80
Domino's Pizza (DPZ),DPZ,2018-08-01,D,1,$270.34
Electronic Arts (EA),EA,2018-08-01,D,1,$127.48
Meta (FB),FB,2018-08-01,D,4,$171.65
Grubhub (GRUB),GRUB,2018-08-01,D,1,$125.00
Turtle Beach (HEAR),HEAR,2018-08-01,D,1,$28.15
World Fuel Services (INT),INT,2018-08-01,L,5,$28.06
Logitech International (LOGI),LOGI,2018-08-01,D,1,$43.65
McCormick (MKC),MKC,2018-08-01,D,1,$117.46
MaxLinear (MXL),MXL,2018-08-01,L,4,$17.14
Netflix (NFLX),NFLX,2018-08-01,D,1,$338.38
Annaly Capital (NLY),NLY,2018-08-01,L,5,$10.50
Pitney Bowes (PBI),PBI,2018-08-01,L,5,$8.07
Procter & Gamble (PG),PG,2018-08-01,F,4,$80.65
ProLogis (PLD),PLD,2018-08-01,D,1,$66.11
Spotify (SPOT),SPOT,2018-08-01,D,1,$180.12
TerraForm Power (TERP),TERP,2018-08-01,L,2,$10.22
Tyson Foods (TSN),TSN,2018-08-01,D,4,$57.60
Take-Two Interactive (TTWO),TTWO,2018-08-01,D,1,$112.24
Texas Instruments (TXN),TXN,2018-08-01,L,1,$111.00
Vodafone Group (VOD),VOD,2018-08-01,L,5,$24.43
Apple (AAPL),AAPL,2018-08-02,F,1,$207.39
Clorox (CLX),CLX,2018-08-02,I,1,$142.44
DowDuPont (DWDP),DWDP,2018-08-02,I,1,$66.44
Exact Sciences (EXAS),EXAS,2018-08-02,L,4,$51.63
Microsoft (MSFT),MSFT,2018-08-02,D,1,$107.57
Northrop Grumman (NOC),NOC,2018-08-02,L,4,$298.69
Raytheon (RTN),RTN,2018-08-02,L,1,$197.17
Starbucks (SBUX),SBUX,2018-08-02,I,1,$51.68
Zuora (ZUO),ZUO,2018-08-02,L,1,$25.83
