Company,Symbol,Date,Segment,Call,Price
Williams-Sonoma (WSM),WSM,2021-03-18,I,1,$161.57
Adobe Systems (ADBE),ADBE,2021-03-19,D,2,$441.50
Darden Restaurants (DRI),DRI,2021-03-19,D,1,$139.79
General Mills (GIS),GIS,2021-03-19,D,2,$60.07
GameStop (GME),GME,2021-03-19,D,5,$200.27
GrowGeneration (GRWG),GRWG,2021-03-19,D,1,$54.78
RH (RH),RH,2021-03-19,D,1,$515.61
Twilio (TWLO),TWLO,2021-03-19,I,1,$355.80
Upstart (UPST),UPST,2021-03-19,I,1,$125.28
Utz Brands (UTZ),UTZ,2021-03-19,I,1,$26.56
AGCO (AGCO),AGCO,2021-03-22,D,1,$143.01
Boeing (BA),BA,2021-03-22,D,1,$251.23
Biohaven Pharmaceuticals (BHVN),BHVN,2021-03-22,I,1,$72.21
Caterpillar (CAT),CAT,2021-03-22,D,1,$226.02
CIIG Merger (CIIC),CIIC,2021-03-22,I,1,$25.65
Cummins (CMI),CMI,2021-03-22,D,1,$263.48
CSX (CSX),CSX,2021-03-22,D,1,$93.78
Deere & Company (DE),DE,2021-03-22,D,1,$371.59
Ford Motor (F),F,2021-03-22,D,1,$12.85
Southwest Airlines (LUV),LUV,2021-03-22,D,1,$59.46
Nucor (NUE),NUE,2021-03-22,D,1,$69.55
Roblox (RBLX),RBLX,2021-03-22,F,1,$70.00
Tesla (TSLA),TSLA,2021-03-22,F,2,$670.00
Union Pacific (UNP),UNP,2021-03-22,D,1,$206.27
AquaBounty Technologies (AQB),AQB,2021-03-23,I,1,$7.68
Costco (COST),COST,2021-03-23,D,1,$340.34
Walmart (WMT),WMT,2021-03-23,D,1,$133.94
GameStop (GME),GME,2021-03-24,F,5,$120.34
Nucor (NUE),NUE,2021-03-24,I,1,$69.47
Union Pacific (UNP),UNP,2021-03-24,D,1,$212.90
UWM Holdings (UWMC),UWMC,2021-03-24,I,1,$8.13
GrowGeneration (GRWG),GRWG,2021-03-25,I,1,$45.73
Martin Marietta Materials (MLM),MLM,2021-03-25,F,1,$333.23
Nucor (NUE),NUE,2021-03-25,F,1,$72.82
RH (RH),RH,2021-03-25,I,1,$529.08
Boeing (BA),BA,2021-03-29,D,1,$250.52
Walt Disney (DIS),DIS,2021-03-29,D,1,$184.85
Inseego (INSG),INSG,2021-03-29,I,1,$9.25
AutoNation (AN),AN,2021-03-30,D,1,$94.81
Carvana (CVNA),CVNA,2021-03-30,I,1,$254.50
Home Depot (HD),HD,2021-03-30,D,1,$304.82
Carmax (KMX),KMX,2021-03-30,D,1,$135.83
Lithia Motors (LAD),LAD,2021-03-30,D,1,$399.71
Lowe's (LOW),LOW,2021-03-30,D,1,$190.02
Macy's (M),M,2021-03-30,I,1,$16.57
RH (RH),RH,2021-03-30,D,1,$600.00
Tractor Supply (TSCO),TSCO,2021-03-30,D,1,$177.05
Vista Outdoor (VSTO),VSTO,2021-03-30,I,1,$30.67
Williams-Sonoma (WSM),WSM,2021-03-30,D,1,$184.00
Apple (AAPL),AAPL,2021-03-31,D,1,$122.15
Cleveland-Cliffs (CLF),CLF,2021-03-31,D,1,$20.11
Ncino (NCNO),NCNO,2021-03-31,I,1,$66.72
Peloton (PTON),PTON,2021-03-31,D,2,$112.44
RingCentral (RNG),RNG,2021-03-31,D,4,$297.88
Snowflake (SNOW),SNOW,2021-03-31,D,4,$229.28
Thunder Bridge Acquisitio (THBR),THBR,2021-03-31,I,1,$10.42
Tractor Supply (TSCO),TSCO,2021-03-31,D,1,$177.08
Zillow (Z),Z,2021-03-31,D,1,$129.64
ZScaler (ZS),ZS,2021-03-31,D,4,$171.67
Applied Materials (AMAT),AMAT,2021-04-01,D,1,$141.52
AMC Entertainment (AMC),AMC,2021-04-01,F,1,$9.36
ConAgra Foods (CAG),CAG,2021-04-01,D,1,$37.29
Carmax (KMX),KMX,2021-04-01,D,4,$123.31
Levi Strauss (LEVI),LEVI,2021-04-01,D,1,$23.69
Micron Technology (MU),MU,2021-04-01,I,1,$92.41
Paychex (PAYX),PAYX,2021-04-01,D,2,$98.76
QuantumScape (QS),QS,2021-04-01,I,1,$49.30
Constellation Brands (STZ),STZ,2021-04-01,D,2,$229.62
Apple (AAPL),AAPL,2021-04-05,D,1,$125.90
Ford Motor (F),F,2021-04-05,D,1,$12.70
Meta (FB),FB,2021-04-05,D,1,$308.91
General Motors (GM),GM,2021-04-05,D,1,$61.04
MarketAxess (MKTX),MKTX,2021-04-05,I,1,$520.00
Microsoft (MSFT),MSFT,2021-04-05,D,1,$249.07
Norwegian Cruise Line (NCLH),NCLH,2021-04-05,I,1,$29.71
Netflix (NFLX),NFLX,2021-04-05,D,1,$540.67
Tesla (TSLA),TSLA,2021-04-05,D,2,$691.05
Ford Motor (F),F,2021-04-06,D,1,$12.92
General Motors (GM),GM,2021-04-06,D,1,$61.94
Honeywell (HON),HON,2021-04-06,I,1,$219.19
Norwegian Cruise Line (NCLH),NCLH,2021-04-06,D,1,$31.08
ServiceNow (NOW),NOW,2021-04-06,I,1,$509.08
Constellation Brands (STZ),STZ,2021-04-06,D,1,$236.30
Walmart (WMT),WMT,2021-04-06,D,1,$140.10
Wynn Resorts (WYNN),WYNN,2021-04-06,D,1,$136.37
Yum! Brands (YUM),YUM,2021-04-06,D,1,$114.08
Applied Materials (AMAT),AMAT,2021-04-07,I,1,$139.14
Etsy (ETSY),ETSY,2021-04-07,D,1,$204.02
Home Depot (HD),HD,2021-04-07,D,1,$312.47
Lowe's (LOW),LOW,2021-04-07,D,1,$193.67
McCormick (MKC),MKC,2021-04-07,D,1,$89.16
Okta (OKTA),OKTA,2021-04-07,I,1,$222.56
Paychex (PAYX),PAYX,2021-04-07,I,1,$94.81
RH (RH),RH,2021-04-07,D,1,$587.56
Stanley Black & Decker (SWK),SWK,2021-04-07,D,1,$200.24
Walmart (WMT),WMT,2021-04-07,D,1,$139.80
Williams-Sonoma (WSM),WSM,2021-04-07,D,1,$178.61
Caterpillar (CAT),CAT,2021-04-08,D,1,$230.48
Levi Strauss (LEVI),LEVI,2021-04-08,I,1,$25.02
Roku (ROKU),ROKU,2021-04-08,D,2,$372.68
Constellation Brands (STZ),STZ,2021-04-08,I,1,$224.21
Wynn Resorts (WYNN),WYNN,2021-04-08,I,1,$133.49
Boeing (BA),BA,2021-04-12,F,1,$249.52
Costco (COST),COST,2021-04-12,D,1,$364.81
Darden Restaurants (DRI),DRI,2021-04-12,D,1,$143.69
Honeywell (HON),HON,2021-04-12,F,1,$228.60
Microsoft (MSFT),MSFT,2021-04-12,F,1,$255.91
NVIDIA (NVDA),NVDA,2021-04-12,F,1,$608.36
Planet Fitness (PLNT),PLNT,2021-04-12,D,1,$85.50
Starbucks (SBUX),SBUX,2021-04-12,D,1,$113.81
Yum! Brands (YUM),YUM,2021-04-12,D,1,$116.42
Bank of America (BAC),BAC,2021-04-13,D,2,$39.32
DraftKings (DKNG),DKNG,2021-04-13,D,1,$59.24
Logitech International (LOGI),LOGI,2021-04-13,D,1,$109.49
Mattel (MAT),MAT,2021-04-13,D,2,$20.35
NovoCure (NVCR),NVCR,2021-04-13,I,1,$197.33
Apple (AAPL),AAPL,2021-04-14,F,1,$132.03
Airbnb (ABNB),ABNB,2021-04-14,D,1,$176.43
Amwell (AMWL),AMWL,2021-04-14,D,5,$17.23
Asana (ASAN),ASAN,2021-04-14,D,5,$33.42
Coinbase Global (COIN),COIN,2021-04-14,F,1,$328.28
JFrog (FROG),FROG,2021-04-14,D,2,$51.96
GoodRX (GDRX),GDRX,2021-04-14,D,1,$37.67
Canoo (GOEV),GOEV,2021-04-14,F,5,$9.16
Lemonade (LMND),LMND,2021-04-14,D,1,$88.60
Ncino (NCNO),NCNO,2021-04-14,D,2,$70.02
Nikola (NKLA),NKLA,2021-04-14,F,5,$11.75
PAR Technologies (PAR),PAR,2021-04-14,I,1,$77.75
Palantir Technologies (PLTR),PLTR,2021-04-14,D,4,$23.70
Roblox (RBLX),RBLX,2021-04-14,D,1,$75.35
Lordstown Motors (RIDE),RIDE,2021-04-14,F,5,$10.86
Romeo Power (RMO),RMO,2021-04-14,F,5,$8.90
Snowflake (SNOW),SNOW,2021-04-14,D,2,$229.14
Unity Software (U),U,2021-04-14,D,5,$101.12
XL Fleet (XL),XL,2021-04-14,F,5,$7.12
AEO (AEO),AEO,2021-04-15,I,1,$34.33
Bank of America (BAC),BAC,2021-04-15,D,1,$38.74
Citigroup (C),C,2021-04-15,D,2,$72.54
Goldman Sachs (GS),GS,2021-04-15,D,1,$338.55
GlaxoSmithKline (GSK),GSK,2021-04-15,D,2,$37.69
Johnson & Johnson (JNJ),JNJ,2021-04-15,D,2,$160.39
JPMorgan Chase (JPM),JPM,2021-04-15,D,1,$152.17
Eli Lilly (LLY),LLY,2021-04-15,D,2,$185.92
Okta (OKTA),OKTA,2021-04-15,D,1,$274.25
Twilio (TWLO),TWLO,2021-04-15,D,1,$389.89
UnitedHealth Group (UNH),UNH,2021-04-15,D,1,$390.01
Wells Fargo (WFC),WFC,2021-04-15,D,2,$42.24
Abbott Laboratories (ABT),ABT,2021-04-16,D,1,$124.35
American Express (AXP),AXP,2021-04-16,D,1,$149.99
Bristol-Myers Squibb (BMY),BMY,2021-04-16,D,1,$65.46
Danaher (DHR),DHR,2021-04-16,D,1,$243.06
Dow (DOW),DOW,2021-04-16,D,1,$64.68
Honeywell (HON),HON,2021-04-16,D,1,$232.11
IBM (IBM),IBM,2021-04-16,D,4,$133.59
Intel (INTC),INTC,2021-04-16,D,4,$64.75
Johnson & Johnson (JNJ),JNJ,2021-04-16,D,2,$162.24
Coca-Cola (KO),KO,2021-04-16,D,2,$53.68
Lam Research (LRCX),LRCX,2021-04-16,D,1,$643.71
Metromile (MILE),MILE,2021-04-16,I,1,$7.97
Netflix (NFLX),NFLX,2021-04-16,D,1,$546.54
Nucor (NUE),NUE,2021-04-16,D,1,$79.50
Procter & Gamble (PG),PG,2021-04-16,D,4,$137.25
QuantumScape (QS),QS,2021-04-16,I,1,$35.52
T-Mobile US (TMUS),TMUS,2021-04-16,D,1,$133.05
United Continental (UAL),UAL,2021-04-16,D,1,$55.87
Union Pacific (UNP),UNP,2021-04-16,D,1,$222.71
Verizon (VZ),VZ,2021-04-16,D,4,$58.28
AEO (AEO),AEO,2021-04-19,D,1,$35.16
Altimeter Growth (AGC),AGC,2021-04-19,F,1,$13.16
GameStop (GME),GME,2021-04-19,D,5,$164.37
Gap (GPS),GPS,2021-04-19,D,1,$32.41
L Brands (LB),LB,2021-04-19,D,1,$65.90
Constellation Brands (STZ),STZ,2021-04-19,F,1,$237.60
Apple (AAPL),AAPL,2021-04-21,D,1,$133.50
Meta (FB),FB,2021-04-21,D,2,$301.47
Kansas City Southern (KSU),KSU,2021-04-21,D,1,$297.65
Marvell Technology (MRVL),MRVL,2021-04-21,I,1,$47.48
Netflix (NFLX),NFLX,2021-04-21,F,1,$508.90
PPG Industries (PPG),PPG,2021-04-21,I,1,$173.57
Qualtrics (XM),XM,2021-04-21,I,1,$33.82
Intel (INTC),INTC,2021-04-22,I,1,$62.57
Mattel (MAT),MAT,2021-04-22,I,1,$20.88
Nestlé S.A. (NSRGY),NSRGY,2021-04-22,I,1,$119.71
Apple (AAPL),AAPL,2021-04-23,D,1,$134.32
American Electric Power (AEP),AEP,2021-04-23,I,1,$87.70
American Express (AXP),AXP,2021-04-23,D,2,$144.33
Boeing (BA),BA,2021-04-23,D,2,$238.38
Colgate-Palmolive (CL),CL,2021-04-23,D,4,$79.79
Clorox (CLX),CLX,2021-04-23,D,4,$188.54
Chevron (CVX),CVX,2021-04-23,D,1,$101.55
Ford Motor (F),F,2021-04-23,D,1,$12.22
Meta (FB),FB,2021-04-23,D,2,$301.13
Honeywell (HON),HON,2021-04-23,D,2,$224.50
Microsoft (MSFT),MSFT,2021-04-23,D,1,$261.15
Nucor (NUE),NUE,2021-04-23,I,1,$77.83
Pioneer Natural Resources (PXD),PXD,2021-04-23,D,1,$146.45
Starbucks (SBUX),SBUX,2021-04-23,D,4,$117.56
Skyworks Solutions (SWKS),SWKS,2021-04-23,I,1,$190.92
Tesla (TSLA),TSLA,2021-04-23,D,1,$729.40
Exxon Mobil (XOM),XOM,2021-04-23,D,5,$55.57
AMC Entertainment (AMC),AMC,2021-04-26,D,2,$11.50
American Express (AXP),AXP,2021-04-26,D,1,$150.34
Cleveland-Cliffs (CLF),CLF,2021-04-26,I,1,$18.93
Hartford Financial Servic (HIG),HIG,2021-04-26,I,1,$68.69
Otis Worldwide (OTIS),OTIS,2021-04-26,D,1,$76.27
Skyworks Solutions (SWKS),SWKS,2021-04-26,D,1,$199.66
Tractor Supply (TSCO),TSCO,2021-04-26,I,1,$190.95
Apple (AAPL),AAPL,2021-04-27,D,1,$134.39
AbbVie (ABBV),ABBV,2021-04-27,D,1,$111.44
Crown Castle (CCI),CCI,2021-04-27,D,1,$184.74
Centene (CNC),CNC,2021-04-27,I,1,$61.31
Chevron (CVX),CVX,2021-04-27,D,1,$102.70
Dow (DOW),DOW,2021-04-27,D,1,$62.65
Ford Motor (F),F,2021-04-27,D,1,$12.49
Goldman Sachs (GS),GS,2021-04-27,D,1,$346.63
Honeywell (HON),HON,2021-04-27,D,1,$222.93
IBM (IBM),IBM,2021-04-27,D,1,$142.01
Kinder Morgan (KMI),KMI,2021-04-27,D,1,$17.00
LyondellBasell Industries (LYB),LYB,2021-04-27,D,1,$104.91
MicroVision (MVIS),MVIS,2021-04-27,D,2,$20.16
Netflix (NFLX),NFLX,2021-04-27,D,1,$505.55
Pfizer (PFE),PFE,2021-04-27,D,1,$38.45
Pioneer Natural Resources (PXD),PXD,2021-04-27,D,1,$151.07
Simon Property Group (SPG),SPG,2021-04-27,D,1,$122.36
AT&T (T),T,2021-04-27,D,1,$30.77
Union Pacific (UNP),UNP,2021-04-27,D,1,$225.73
United Parcel Service (UPS),UPS,2021-04-27,D,1,$194.13
Wells Fargo (WFC),WFC,2021-04-27,D,1,$45.09
Apple (AAPL),AAPL,2021-04-28,D,1,$133.58
Advanced Micro Devices (AMD),AMD,2021-04-28,D,1,$84.02
Salesforce (CRM),CRM,2021-04-28,I,1,$236.88
Ford Motor (F),F,2021-04-28,I,1,$12.43
Meta (FB),FB,2021-04-28,D,1,$307.10
Microsoft (MSFT),MSFT,2021-04-28,D,1,$254.56
Starbucks (SBUX),SBUX,2021-04-28,D,1,$112.40
Spotify (SPOT),SPOT,2021-04-28,D,1,$256.84
Stanley Black & Decker (SWK),SWK,2021-04-28,I,1,$206.55
Yum! Brands (YUM),YUM,2021-04-28,I,1,$117.57
Align Technology (ALGN),ALGN,2021-04-29,I,1,$604.34
Caterpillar (CAT),CAT,2021-04-29,I,1,$227.47
Domino's Pizza (DPZ),DPZ,2021-04-29,I,1,$415.98
Ford Motor (F),F,2021-04-29,F,1,$11.26
AMC Entertainment (AMC),AMC,2021-04-30,D,2,$10.03
Brunswick (BC),BC,2021-04-30,I,1,$107.13
Clorox (CLX),CLX,2021-04-30,I,1,$182.50
CVS Health (CVS),CVS,2021-04-30,D,1,$76.40
DuPont (DD),DD,2021-04-30,D,1,$77.11
Estee Lauder (EL),EL,2021-04-30,D,1,$313.80
Diamondback Energy (FANG),FANG,2021-04-30,D,2,$81.73
General Motors (GM),GM,2021-04-30,D,1,$57.22
Logitech International (LOGI),LOGI,2021-04-30,I,1,$110.88
Merck (MRK),MRK,2021-04-30,D,4,$74.50
Penn National Gaming (PENN),PENN,2021-04-30,D,2,$89.12
Pfizer (PFE),PFE,2021-04-30,D,2,$38.65
Peloton (PTON),PTON,2021-04-30,D,2,$98.35
PayPal (PYPL),PYPL,2021-04-30,D,1,$262.29
Regeneron Pharmaceuticals (REGN),REGN,2021-04-30,D,1,$481.30
Roku (ROKU),ROKU,2021-04-30,D,2,$342.97
Scotts Miracle-Gro (SMG),SMG,2021-04-30,D,1,$231.16
T-Mobile US (TMUS),TMUS,2021-04-30,D,1,$132.13
Twilio (TWLO),TWLO,2021-04-30,D,1,$367.80
Union Pacific (UNP),UNP,2021-04-30,D,1,$222.09
ViacomCBS (VIAC),VIAC,2021-04-30,D,4,$41.02
AEO (AEO),AEO,2021-05-03,D,1,$36.30
Brunswick (BC),BC,2021-05-03,D,1,$110.86
Costco (COST),COST,2021-05-03,D,1,$379.32
Camping World (CWH),CWH,2021-05-03,D,1,$44.01
Gap (GPS),GPS,2021-05-03,D,1,$35.47
L Brands (LB),LB,2021-05-03,D,1,$67.63
LCI Industries (LCII),LCII,2021-05-03,D,1,$148.59
Lydall (LDL),LDL,2021-05-03,I,1,$37.11
Lowe's (LOW),LOW,2021-05-03,D,1,$199.20
PVH Corp (PVH),PVH,2021-05-03,D,1,$116.64
RH (RH),RH,2021-05-03,D,1,$699.05
Ralph Lauren (RL),RL,2021-05-03,D,1,$136.31
Stanley Black & Decker (SWK),SWK,2021-05-03,D,1,$210.57
Thor Industries (THO),THO,2021-05-03,D,1,$145.25
VF Corp (VFC),VFC,2021-05-03,D,1,$89.83
Winnebago Industries (WGO),WGO,2021-05-03,D,1,$81.53
Whirlpool (WHR),WHR,2021-05-03,D,1,$240.95
Walmart (WMT),WMT,2021-05-03,D,1,$142.12
XPO Logistics (XPO),XPO,2021-05-03,I,1,$141.00
Bristol-Myers Squibb (BMY),BMY,2021-05-04,D,2,$63.95
Cleveland-Cliffs (CLF),CLF,2021-05-04,D,2,$20.36
DuPont (DD),DD,2021-05-04,D,2,$79.50
Freeport-McMoRan (FCX),FCX,2021-05-04,D,2,$39.22
FedEx (FDX),FDX,2021-05-04,D,1,$304.28
Goodyear Tire & Rubber (GT),GT,2021-05-04,I,1,$18.28
L Brands (LB),LB,2021-05-04,D,1,$65.85
Eli Lilly (LLY),LLY,2021-05-04,D,1,$188.20
Merck (MRK),MRK,2021-05-04,D,2,$75.99
Nucor (NUE),NUE,2021-05-04,D,2,$89.66
United Parcel Service (UPS),UPS,2021-05-04,D,1,$214.31
Waste Management (WM),WM,2021-05-04,D,1,$140.88
Zebra Technologies (ZBRA),ZBRA,2021-05-04,I,1,$470.62
Apple (AAPL),AAPL,2021-05-05,D,1,$128.10
Bed Bath & Beyond (BBBY),BBBY,2021-05-05,I,1,$24.39
Ford Motor (F),F,2021-05-05,F,1,$11.61
Meta (FB),FB,2021-05-05,D,1,$315.02
Microsoft (MSFT),MSFT,2021-05-05,D,1,$246.47
Netflix (NFLX),NFLX,2021-05-05,D,1,$496.08
PagerDuty (PD),PD,2021-05-05,I,1,$39.01
Trane Technologies (TT),TT,2021-05-05,I,1,$178.72
Caterpillar (CAT),CAT,2021-05-06,D,1,$237.07
Cleveland-Cliffs (CLF),CLF,2021-05-06,D,1,$20.46
Chevron (CVX),CVX,2021-05-06,D,2,$109.02
Etsy (ETSY),ETSY,2021-05-06,I,1,$157.68
Freeport-McMoRan (FCX),FCX,2021-05-06,D,1,$42.07
Kinder Morgan (KMI),KMI,2021-05-06,D,2,$17.65
Nucor (NUE),NUE,2021-05-06,D,1,$95.69
Ping Identity (PING),PING,2021-05-06,I,1,$24.46
Pioneer Natural Resources (PXD),PXD,2021-05-06,D,2,$164.94
Papa Johns Pizza (PZZA),PZZA,2021-05-06,I,1,$100.89
Airbnb (ABNB),ABNB,2021-05-07,D,1,$151.21
Alibaba (BABA),BABA,2021-05-07,D,1,$225.31
Bumble (BMBL),BMBL,2021-05-07,D,1,$57.99
Centene (CNC),CNC,2021-05-07,D,1,$70.45
Coinbase Global (COIN),COIN,2021-05-07,D,4,$263.70
DoorDash (DASH),DASH,2021-05-07,D,1,$124.89
Walt Disney (DIS),DIS,2021-05-07,D,1,$184.84
DraftKings (DKNG),DKNG,2021-05-07,D,1,$48.42
Elanco Animal Health (ELAN),ELAN,2021-05-07,I,1,$32.88
GrowGeneration (GRWG),GRWG,2021-05-07,D,1,$43.07
The Honest Company (HNST),HNST,2021-05-07,F,1,$19.08
Marriott International (MAR),MAR,2021-05-07,D,1,$146.69
Nucor (NUE),NUE,2021-05-07,D,1,$98.76
Occidental Petroleum (OXY),OXY,2021-05-07,D,1,$27.39
Penn National Gaming (PENN),PENN,2021-05-07,D,1,$86.62
Planet Fitness (PLNT),PLNT,2021-05-07,I,1,$77.14
Palantir Technologies (PLTR),PLTR,2021-05-07,D,1,$19.75
Roblox (RBLX),RBLX,2021-05-07,D,4,$67.90
Simon Property Group (SPG),SPG,2021-05-07,D,1,$124.94
Tyson Foods (TSN),TSN,2021-05-07,D,2,$78.82
Vizio (VZIO),VZIO,2021-05-07,D,2,$26.46
Wendy's (WEN),WEN,2021-05-07,D,2,$22.80
Alteryx (AYX),AYX,2021-05-10,I,1,$78.57
Camping World (CWH),CWH,2021-05-10,D,1,$45.17
D R Horton (DHI),DHI,2021-05-10,D,1,$104.45
General Motors (GM),GM,2021-05-10,D,1,$57.41
Gap (GPS),GPS,2021-05-10,D,1,$35.66
Home Depot (HD),HD,2021-05-10,D,1,$341.12
Norfolk Southern (NSC),NSC,2021-05-10,D,1,$290.35
Newell Brands (NWL),NWL,2021-05-10,D,1,$29.27
Pepsico (PEP),PEP,2021-05-10,D,1,$146.72
Pioneer Natural Resources (PXD),PXD,2021-05-10,D,1,$167.58
RingCentral (RNG),RNG,2021-05-10,I,1,$260.39
Tesla (TSLA),TSLA,2021-05-10,D,1,$629.04
Visa (V),V,2021-05-10,D,1,$225.97
Abbott Laboratories (ABT),ABT,2021-05-11,I,1,$118.39
Affirm (AFRM),AFRM,2021-05-11,I,1,$55.45
HP (HPQ),HPQ,2021-05-11,D,4,$33.59
j2 Global Communications (JCOM),JCOM,2021-05-11,I,1,$122.83
Roblox (RBLX),RBLX,2021-05-11,I,1,$77.65
Tesla (TSLA),TSLA,2021-05-11,D,1,$617.20
Zoom Video Communications (ZM),ZM,2021-05-11,D,4,$300.25
NortonLifeLock (NLOK),NLOK,2021-05-12,I,1,$25.03
Roku (ROKU),ROKU,2021-05-12,D,4,$308.03
Block (SQ),SQ,2021-05-12,D,4,$206.67
Teladoc (TDOC),TDOC,2021-05-12,D,4,$140.08
Tesla (TSLA),TSLA,2021-05-12,D,4,$589.89
Wynn Resorts (WYNN),WYNN,2021-05-12,I,1,$120.91
Zoom Video Communications (ZM),ZM,2021-05-12,D,4,$289.70
Coinbase Global (COIN),COIN,2021-05-13,I,1,$265.10
DoorDash (DASH),DASH,2021-05-13,I,1,$115.49
Sonos (SONO),SONO,2021-05-13,I,1,$33.83
Analog Devices (ADI),ADI,2021-05-14,D,2,$149.61
Applied Materials (AMAT),AMAT,2021-05-14,D,2,$124.83
Deere & Company (DE),DE,2021-05-14,D,4,$384.00
Duke Energy (DUK),DUK,2021-05-14,D,1,$103.06
Five9 (FIVN),FIVN,2021-05-14,I,1,$164.50
Foot Locker (FL),FL,2021-05-14,D,4,$64.60
Fisker (FSR),FSR,2021-05-14,D,2,$10.50
Home Depot (HD),HD,2021-05-14,D,1,$323.63
Hormel Foods (HRL),HRL,2021-05-14,D,4,$46.58
Kohl's (KSS),KSS,2021-05-14,D,4,$61.32
Lowe's (LOW),LOW,2021-05-14,D,1,$198.91
Macy's (M),M,2021-05-14,D,4,$18.08
Palo Alto Networks (PANW),PANW,2021-05-14,D,1,$336.82
Lordstown Motors (RIDE),RIDE,2021-05-14,D,5,$7.33
Ralph Lauren (RL),RL,2021-05-14,D,1,$136.48
Constellation Brands (STZ),STZ,2021-05-14,I,1,$234.44
Target (TGT),TGT,2021-05-14,D,1,$211.16
TJX Companies (TJX),TJX,2021-05-14,D,1,$72.43
Take-Two Interactive (TTWO),TTWO,2021-05-14,D,1,$166.99
VF Corp (VFC),VFC,2021-05-14,D,4,$85.44
Walmart (WMT),WMT,2021-05-14,D,1,$139.52
Petco Health & Wellness (WOOF),WOOF,2021-05-14,D,1,$24.66
Airbnb (ABNB),ABNB,2021-05-17,D,2,$132.50
Advanced Micro Devices (AMD),AMD,2021-05-17,D,1,$74.65
Coinbase Global (COIN),COIN,2021-05-17,D,4,$248.24
Salesforce (CRM),CRM,2021-05-17,D,1,$215.06
Etsy (ETSY),ETSY,2021-05-17,D,4,$165.18
Generac Holdings (GNRC),GNRC,2021-05-17,I,1,$293.95
Hydrofarm (HYFM),HYFM,2021-05-17,I,1,$57.37
NVIDIA (NVDA),NVDA,2021-05-17,D,1,$566.62
Roblox (RBLX),RBLX,2021-05-17,D,2,$76.93
Roku (ROKU),ROKU,2021-05-17,D,2,$312.43
Block (SQ),SQ,2021-05-17,D,4,$202.92
AT&T (T),T,2021-05-17,D,4,$31.37
Airbnb (ABNB),ABNB,2021-05-18,D,1,$135.02
Walt Disney (DIS),DIS,2021-05-18,D,1,$169.68
Estee Lauder (EL),EL,2021-05-18,D,1,$296.20
Home Depot (HD),HD,2021-05-18,D,2,$316.75
Macy's (M),M,2021-05-18,D,2,$19.09
Norwegian Cruise Line (NCLH),NCLH,2021-05-18,D,1,$29.23
Otis Worldwide (OTIS),OTIS,2021-05-18,D,2,$78.60
Plug Power (PLUG),PLUG,2021-05-18,I,1,$27.02
Raytheon Technologies (RTX),RTX,2021-05-18,I,1,$85.38
Signet Jewelers (SIG),SIG,2021-05-18,I,1,$62.77
AT&T (T),T,2021-05-18,D,5,$29.55
Ulta Beauty (ULTA),ULTA,2021-05-18,D,2,$326.88
Walmart (WMT),WMT,2021-05-18,D,2,$141.91
Wynn Resorts (WYNN),WYNN,2021-05-18,D,1,$126.14
AMC Entertainment (AMC),AMC,2021-05-19,D,4,$12.64
Advanced Micro Devices (AMD),AMD,2021-05-19,D,1,$76.23
Cisco Systems (CSCO),CSCO,2021-05-19,I,1,$52.47
GFL Environmental (GFL),GFL,2021-05-19,I,1,$31.93
GameStop (GME),GME,2021-05-19,D,4,$168.83
Target (TGT),TGT,2021-05-19,D,1,$219.01
Take-Two Interactive (TTWO),TTWO,2021-05-19,I,1,$179.35
AMC Entertainment (AMC),AMC,2021-05-20,D,4,$12.55
Bank of America (BAC),BAC,2021-05-20,I,1,$41.87
Cisco Systems (CSCO),CSCO,2021-05-20,D,2,$52.85
GameStop (GME),GME,2021-05-20,D,4,$170.49
Barrick Gold (GOLD),GOLD,2021-05-20,I,1,$24.81
Palo Alto Networks (PANW),PANW,2021-05-20,I,1,$342.59
AEO (AEO),AEO,2021-05-21,D,1,$32.75
Best Buy (BBY),BBY,2021-05-21,D,4,$114.93
Brunswick (BC),BC,2021-05-21,D,1,$99.34
Big Lots (BIG),BIG,2021-05-21,D,1,$64.19
Costco (COST),COST,2021-05-21,D,1,$380.72
Salesforce (CRM),CRM,2021-05-21,D,2,$222.58
Dell (DELL),DELL,2021-05-21,D,1,$98.47
Dollar General (DG),DG,2021-05-21,D,4,$205.04
Dicks Sporting Goods (DKS),DKS,2021-05-21,D,1,$83.29
Dollar Tree (DLTR),DLTR,2021-05-21,D,4,$108.58
Gap (GPS),GPS,2021-05-21,D,1,$32.54
Intuit (INTU),INTU,2021-05-21,D,1,$433.43
JPMorgan Chase (JPM),JPM,2021-05-21,D,2,$162.66
Mondelez International (MDLZ),MDLZ,2021-05-21,D,1,$63.36
Medtronic (MDT),MDT,2021-05-21,D,1,$127.29
NVIDIA (NVDA),NVDA,2021-05-21,D,1,$599.67
Okta (OKTA),OKTA,2021-05-21,D,1,$238.31
Lordstown Motors (RIDE),RIDE,2021-05-21,D,5,$9.58
SailPoint Technologies (SAIL),SAIL,2021-05-21,I,1,$45.05
Snowflake (SNOW),SNOW,2021-05-21,D,1,$233.39
Sysco (SYY),SYY,2021-05-21,I,1,$80.51
Target (TGT),TGT,2021-05-21,D,1,$225.09
Thor Industries (THO),THO,2021-05-21,D,1,$119.31
Toll Brothers (TOL),TOL,2021-05-21,D,2,$59.90
Ulta Beauty (ULTA),ULTA,2021-05-21,D,1,$316.08
