time,content,comments,retweets,quotes,hearts
2012-12-21 00:26:00,RT @mikehux: @jimcramer If you had to pick between $NOK and $RIMM who would you choose? -j the Philadelphia Eagles,0.0,,0.0,0
2012-12-21 00:25:00,RT @trdsze: @jimcramer just another opportunity to get short at a higher dollar -jj- good call but i would not stay short,,,,0
2012-12-21 00:24:00,"RT @Herbalist77:  Is it time to take some profits in Hollyfrontier? Maybe sell 1/2? Thanks!-j nobody ever got hurt taking a profit",0.0,,,0
2012-12-20 23:11:00,There is no NRA of stocks with a hard and fast line.,0.0,,,0
2012-12-20 23:11:00,"Stocks are not political tenets, they are companies where the fortunes change. You have to change, too.",0.0,,0.0,0
2012-12-20 23:05:00,"As is always the case, $RIMM is a conference call guidance story, like $CSCO. They just didn't pull it off.",0.0,,0.0,0
2012-12-20 23:05:00,RT @tradermike81:  you were a hater 8 months ago JC. Just pointing it out buddy.-j i hated it for 3 years. That was a good call,,,,0
2012-12-20 23:04:00,$RIMM giving bad guidance.. Drats.. Lets see what happens.,0.0,,,0
2012-12-20 22:40:00,Believe me people will start taking $YUM off of $NKE!,,,0.0,0
2012-12-20 22:39:00,"RT @Stephanie_Link: $NKE says ""long term opportunity in China is enormous"".-jj china goes headwind to tailwind--and US so strong!",0.0,,,0
2012-12-20 22:14:00,"I am on two shows, write at least 3 pieces a day for realmoney.com and comment on stories like $RIMM on an ongoing basis.",0.0,,0.0,0
2012-12-20 22:13:00,RT @franktucci: @jimcramer Is that a flip flop on RIMM Jim ? -jj-have you been listening or watching about what i have been saying?,,,,0
2012-12-20 22:12:00,"As usual, guidance for $RIMM is everything and we need to be on the call to get that..",0.0,,0.0,0
2012-12-20 22:09:00,The key to $RIMM is that the balance sheet is terrific and it isn't going away. That's what matters. It is up a lot but it isn't going away,0.0,,,0
2012-12-20 21:55:00,"Have to hand it to Ackman, he did say that $HLF was best managed company of its kind.. But he didn't like the kind.",0.0,,0.0,0
2012-12-20 21:53:00,"RT @S_McCutcheon: @jimcramer Jim, what's up with #bbby?--j just a disappointing q and not all Sandy. Bummer, total bummer q",,,,0
2012-12-20 21:51:00,"RT @howiser1: @jimcramer #madtweets  Why are they wasting time with Plan B, if Obama will veto it?  Help us understand?-jj AMEN!",0.0,,,0
2012-12-20 21:51:00,"I am LOVING tonight's show, total American Panoply, $ETH, $JBL and $PAYX--total sense of our country and its greatness",0.0,,0.0,0
2012-12-20 21:48:00,"$RIMM huge--you close enough plants and keep revs stead, you make a ton of money...",0.0,,0.0,0
2012-12-20 14:50:00,RT @SuntoryTrader: Wooooo! @jimcramer on the horn! $HLF #Ackman --trust @HerbGreenberg on this one-ONLY!,0.0,,0.0,0
2012-12-20 13:53:00,$HLF---who would be better off US or Ackman if he goes....?,0.0,,0.0,0
2012-12-20 12:22:00,RT @Nexus974: @jimcramer @carlquintanilla global warming?- j doesn't affect the P-E ratio of Bristol Myers ($BMY),0.0,,,0
