time,content,comments,retweets,quotes,hearts
2016-12-28 23:13:00,The Annual Surprise list of Doug Kass— must reading for all !,0.0,0.0,0.0,0
2016-12-26 12:24:00,Hope springs eternal,0.0,,0.0,0
2016-12-25 05:04:00,Merry Christmas to all and to all a Goodnight! And Happy Hanukah too!,0.0,0.0,0.0,0
2016-12-25 05:03:00,".@ScottWapnerCNBC Same to you and yours, Scotty! May our teams have a better 2017!!!",0.0,0.0,0.0,0
2016-12-25 02:44:00,Anxious for presents,0.0,0.0,0.0,0
2016-12-25 00:37:00,Summit New Jersey always does it right!!,0.0,0.0,0.0,0
2016-12-24 22:34:00,The Bynesty teams up with @Fantasy_Guru to create a fabulous team!!,,0.0,0.0,0
2016-12-24 22:32:00,Happy Holidays from the Cramer's!!,0.0,0.0,0.0,0
2016-12-24 14:54:00,Merry Christmas to everyone!!!,0.0,0.0,0.0,0
2016-12-24 14:52:00,As I look back I can' t believe how true this is....,0.0,0.0,0.0,0
2016-12-24 00:33:00,Our turn to cook this year👍,0.0,0.0,0.0,0
2016-12-23 22:18:00,Mall too crowded; going home to Amazon for next day,0.0,0.0,0.0,0
2016-12-23 21:39:00,Deutsche Bank faces uphill struggle --Kamich,0.0,0.0,0.0,0
2016-12-23 20:30:00,This @Eagles was the type of game would Pop would reminisce about. brought all my buds and they would embrace him!,0.0,,0.0,0
2016-12-23 20:25:00,Can't find ear buds; $aapl. Or watches for that matter. But stock is hated anyway....,0.0,0.0,0.0,0
2016-12-23 20:24:00,So  burnt; thanks for understanding!,,0.0,0.0,0
2016-12-23 16:07:00,Packed as always but ran out of buds and watches again!! $aapl,0.0,0.0,0.0,0
2016-12-23 15:19:00,Apple and Nokia could each score victories as their patent battle unfolds: Jhonsa,0.0,0.0,0.0,0
2016-12-23 05:57:00,The Inner Sanctum!! @genossteaks,0.0,0.0,0.0,0
2016-12-23 05:54:00,Line is longer than I would like at @Genos,0.0,0.0,0.0,0
2016-12-23 04:36:00,OmG! Fly Eagles Fly!,0.0,0.0,0.0,0
2016-12-23 04:35:00,I am so happy!!,0.0,0.0,0.0,0
2016-12-23 04:01:00,Tommy and me; friends for life! And thank you Lisa for my jacket!,,0.0,0.0,0
2016-12-23 02:54:00,This is heaven; all my buds and the @Eagles are winning!!,0.0,0.0,0.0,0
2016-12-23 02:33:00,Great read by Wentz!!,0.0,0.0,0.0,0
2016-12-23 02:32:00,He caught one!!,0.0,0.0,0.0,0
